Highlight,Unnamed: 1,In Stathead
"Career high, Points",46.0,View full stats from top 20 games
"Career high, Rebounds",22.0,View full stats from top 20 games
"Career high, Assists",14.0,View full stats from top 20 games
"Career high, Steals",4.0,View full stats from top 20 games
"Career high, Blocks",9.0,View full stats from top 20 games
"Career high, Game Score",38.9,View full stats from top 20 games
Triple-Doubles,10.0,View all
