Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,22,PHO,NBA,PF,63,7,1227,7.3,18.4,.399,1.8,5.2,.347,5.5,13.2,.420,.448,3.2,4.5,.717,2.9,8.9,11.8,2.7,1.7,1.8,3.0,7.6,19.7,97,104,
2012-13,23,PHO,NBA,PF,82,32,1837,7.4,18.3,.407,1.3,3.7,.336,6.2,14.5,.426,.442,2.6,3.6,.732,3.7,7.4,11.1,3.0,2.2,1.8,2.9,5.8,18.7,96,106,
2013-14,24,PHO,NBA,PF,81,0,2153,9.6,19.7,.486,0.8,2.5,.315,8.8,17.2,.512,.507,6.0,7.6,.792,3.2,8.1,11.3,3.4,1.6,1.2,3.4,5.4,26.0,111,106,6MOY-4
2014-15,25,PHO,NBA,PF,82,82,2581,9.9,21.2,.465,1.1,3.5,.318,8.8,17.8,.494,.491,3.4,4.5,.763,2.1,7.6,9.8,3.7,2.0,0.8,3.3,4.7,24.3,102,105,
2015-16,26,2TM,NBA,PF,64,45,1629,9.1,21.5,.425,1.4,4.6,.303,7.7,16.8,.458,.458,3.2,4.4,.735,2.2,8.3,10.5,3.7,1.7,1.0,4.0,5.5,22.9,93,106,
2015-16,26,PHO,NBA,PF,37,24,917,9.1,22.9,.397,1.2,4.0,.289,7.9,18.9,.420,.422,3.5,4.9,.717,2.3,8.0,10.3,4.6,1.8,0.9,4.8,5.5,22.8,89,108,
2015-16,26,WAS,NBA,PF,27,21,712,9.2,19.7,.467,1.7,5.4,.316,7.5,14.2,.524,.510,2.9,3.8,.764,2.1,8.8,10.8,2.5,1.7,1.2,3.1,5.5,22.9,100,104,
2016-17,27,WAS,NBA,PF,76,76,2374,8.4,18.5,.457,1.5,4.1,.362,7.0,14.4,.483,.497,3.7,4.5,.837,2.2,8.0,10.2,2.6,1.7,0.9,2.7,5.3,22.1,106,109,
2017-18,28,WAS,NBA,PF,73,73,1968,8.3,17.3,.480,1.9,5.2,.367,6.4,12.1,.529,.536,2.7,3.2,.820,1.9,8.4,10.3,3.6,1.4,1.0,3.2,5.5,21.2,105,108,
2018-19,29,2TM,NBA,PF,58,16,1270,7.6,18.0,.421,2.5,7.5,.335,5.0,10.4,.484,.492,2.6,3.4,.772,2.3,7.6,9.8,2.9,1.3,0.8,2.0,6.5,20.3,106,112,
2018-19,29,WAS,NBA,PF,34,15,883,7.7,17.6,.436,2.6,7.7,.333,5.1,9.9,.516,.509,3.1,3.9,.781,2.2,7.1,9.3,3.2,1.3,1.1,2.5,6.3,21.0,106,114,
2018-19,29,OKC,NBA,PF,24,1,387,7.4,18.8,.391,2.4,7.1,.339,4.9,11.7,.423,.455,1.7,2.3,.737,2.4,8.6,11.0,2.3,1.3,0.2,0.8,7.0,18.8,106,108,
2019-20,30,2TM,NBA,PF,58,17,1187,8.4,18.9,.443,3.6,9.4,.386,4.7,9.5,.500,.539,2.7,3.5,.776,1.6,7.3,9.0,3.2,1.3,0.7,3.1,5.5,23.1,105,112,
2019-20,30,DET,NBA,PF,44,16,988,8.7,19.4,.450,3.7,9.4,.397,5.0,10.0,.500,.546,3.0,3.9,.772,1.2,7.4,8.6,3.4,1.3,0.5,3.5,5.2,24.2,104,113,
2019-20,30,LAL,NBA,PF,14,1,199,6.7,16.5,.406,3.1,9.3,.333,3.6,7.2,.500,.500,1.2,1.4,.833,3.8,6.9,10.8,1.9,1.2,1.4,1.4,6.9,17.7,110,107,
2020-21,31,LAL,NBA,PF,61,27,1200,6.2,15.3,.405,2.6,8.5,.311,3.6,6.9,.521,.491,1.5,2.0,.720,1.9,8.8,10.8,3.0,0.9,0.8,2.2,4.3,16.5,101,108,
2021-22,32,MIA,NBA,PF,17,1,298,9.1,19.1,.474,2.2,6.5,.333,6.9,12.6,.547,.531,1.3,1.5,.889,2.9,4.7,7.6,3.9,1.0,0.2,3.4,5.5,21.7,104,112,
2022-23,33,2TM,NBA,PF,35,2,355,6.5,15.9,.409,3.9,9.8,.394,2.6,6.1,.432,.530,1.4,1.4,1.000,1.8,8.0,9.8,4.3,1.2,0.7,2.5,6.6,18.2,108,115,
2022-23,33,BRK,NBA,PF,27,1,285,5.7,14.0,.402,3.4,8.4,.408,2.2,5.7,.394,.524,1.7,1.7,1.000,2.2,7.9,10.1,4.3,1.4,0.9,2.4,5.7,16.4,110,114,
2022-23,33,DAL,NBA,PF,8,1,70,9.9,23.4,.424,5.7,15.6,.364,4.3,7.8,.545,.545,0.0,0.0,,0.0,8.5,8.5,4.3,0.7,0.0,2.8,10.7,25.6,100,118,
2023-24,34,DAL,NBA,PF,26,1,216,5.1,15.1,.338,3.3,9.3,.357,1.8,5.8,.308,.449,1.1,1.3,.833,0.9,7.8,8.7,3.6,1.1,0.7,2.7,2.7,14.7,92,116,
2024-25,35,2TM,NBA,PF,15,2,165,6.2,20.8,.300,2.7,10.7,.250,3.6,10.1,.353,.364,1.5,1.8,.833,0.9,5.9,6.8,6.2,0.6,0.9,1.5,4.8,16.6,91,118,
2024-25,35,DAL,NBA,PF,7,0,41,5.9,26.0,.227,2.4,15.3,.154,3.5,10.6,.333,.273,0.0,0.0,,0.0,9.4,9.4,4.7,1.2,1.2,2.4,2.4,14.2,63,115,
