"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2000-01,22,NYK,NBA,SG,26,0,169,0,68,32,0,0,3.5,0.4,7,4,5,4,8,12,0,3,
2001-02,23,NYK,NBA,SG,23,0,179,0,92,8,0,0,5.4,10.1,3,4,3,2,13,10,2,8,
2002-03,24,NYK,NBA,SG,12,0,98,0,100,0,0,0,-1.1,0.6,3,3,6,0,5,7,0,1,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,61,0,446,0,85,15,0,0,3.3,4.3,13,11,14,6,26,29,2,12,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,600,0,85,15,0,0,3.3,4.3,17,15,19,8,35,39,3,16,
