Highlight,Unnamed: 1,In Stathead
"Career high, Points",24.0,View full stats from top 20 games
"Career high, Rebounds",19.0,View full stats from top 20 games
"Career high, Assists",5.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",5.0,View full stats from top 20 games
"Career high, Game Score",25.1,View full stats from top 20 games
