"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2007-08,20.0,WAKE,30,875,164,337,28,100,82,119,93,244,37,41,40,78,93,438,0.487,0.28,0.689,29.2,14.6,8.1,1.2
2008-09,21.0,WAKE,31,946,187,345,22,69,69,99,79,264,62,44,48,74,91,465,0.542,0.319,0.697,30.5,15.0,8.5,2.0
Career,,,61,1821,351,682,50,169,151,218,172,508,99,85,88,152,184,903,0.515,0.296,0.693,29.9,14.8,8.3,1.6
