Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,22,CHI,NBA,PF,65,11,757,6.5,14.3,.452,1.0,3.1,.326,5.4,11.2,.488,.488,3.5,4.8,.729,2.3,6.4,8.7,3.3,1.4,2.9,4.2,8.6,17.4,95,104,
2010-11,23,2TM,NBA,SF,38,25,822,6.8,15.0,.456,0.5,2.1,.235,6.3,12.8,.493,.473,3.0,4.5,.662,2.3,6.6,9.0,5.6,2.1,2.3,4.0,6.0,17.1,97,108,
2010-11,23,CHI,NBA,SF,13,0,123,7.3,17.7,.415,0.9,3.9,.222,6.5,13.8,.469,.439,2.6,5.6,.462,2.6,7.8,10.4,6.0,3.5,3.9,7.8,10.8,18.1,78,93,
2010-11,23,TOR,NBA,SF,25,25,699,6.7,14.5,.464,0.4,1.8,.240,6.3,12.6,.497,.480,3.0,4.3,.707,2.3,6.4,8.7,5.5,1.8,2.1,3.4,5.2,16.9,102,111,
2011-12,24,TOR,NBA,SF,62,40,1561,8.0,17.8,.450,0.7,2.1,.317,7.4,15.8,.467,.468,2.8,4.0,.704,2.5,7.5,10.1,4.2,2.4,2.9,3.5,6.1,19.5,97,100,
2012-13,25,SAC,NBA,SF,54,11,878,6.8,16.5,.413,0.1,1.2,.095,6.7,15.3,.439,.417,2.3,3.9,.597,2.9,5.6,8.5,3.4,2.4,2.9,4.0,5.8,16.1,87,108,
2013-14,26,MEM,NBA,SF,52,4,956,8.0,17.2,.464,1.2,4.9,.253,6.8,12.3,.548,.500,4.2,5.0,.844,3.4,5.9,9.3,6.2,2.3,3.2,3.7,5.7,21.5,110,101,
2014-15,27,TOR,NBA,PF,70,17,1370,9.0,15.2,.589,0.4,1.9,.216,8.6,13.3,.643,.603,2.5,3.8,.657,2.3,7.4,9.7,3.6,2.0,2.6,3.0,5.9,20.9,114,104,
2015-16,28,TOR,NBA,PF,57,32,926,6.4,13.4,.475,1.1,3.7,.303,5.2,9.7,.540,.517,2.2,3.8,.574,1.6,5.5,7.0,3.7,1.6,1.8,3.0,4.7,16.0,101,106,
2016-17,29,MIA,NBA,PF,76,5,2085,8.9,18.6,.479,2.1,6.2,.340,6.8,12.4,.548,.535,3.7,5.2,.707,1.6,7.5,9.1,6.7,1.8,2.1,4.1,4.8,23.6,107,105,6MOY-5
2017-18,30,MIA,NBA,PF,73,41,1943,8.0,15.9,.503,1.5,4.8,.308,6.5,11.1,.587,.550,2.9,4.2,.698,1.6,7.7,9.3,7.2,1.8,1.3,3.6,5.0,20.4,109,105,
2018-19,31,MIA,NBA,PF,55,33,1164,6.9,15.9,.433,2.1,6.3,.336,4.8,9.7,.496,.499,2.1,2.9,.714,0.9,6.5,7.4,5.7,1.5,1.1,3.1,4.8,18.0,102,108,
2019-20,32,2TM,NBA,PF,32,1,619,7.9,16.5,.479,2.5,7.0,.363,5.4,9.5,.565,.556,2.4,3.7,.646,1.9,7.1,9.1,5.7,1.9,2.5,3.7,6.1,20.7,107,108,
2019-20,32,MIA,NBA,PF,18,0,281,6.8,15.1,.448,2.8,7.8,.356,4.0,7.3,.548,.540,1.4,2.4,.571,1.4,7.6,9.0,3.6,1.0,2.3,2.6,5.9,17.7,103,109,
2019-20,32,MIN,NBA,C,14,1,338,8.8,17.6,.500,2.3,6.3,.370,6.5,11.3,.573,.566,3.2,4.7,.676,2.3,6.7,9.1,7.3,2.6,2.6,4.5,6.3,23.1,109,108,
2020-21,33,2TM,NBA,PF,51,12,1043,6.8,15.2,.446,1.4,5.6,.258,5.4,9.6,.556,.494,2.1,3.5,.592,1.5,6.8,8.2,4.6,2.0,2.0,2.6,5.6,17.1,103,111,
