Season,Team,Lg,Salary
2000-01,Chicago Bulls,NBA,"$316,969"
2001-02,Chicago Bulls,NBA,"$465,850"
2002-03,Golden State Warriors,NBA,"$18,748"
Career,(may be incomplete),,"$801,567"
