Season,Team,Lg,Salary
2021-22,Brooklyn Nets,NBA,"$2,036,280"
2022-23,Brooklyn Nets,NBA,"$2,138,160"
2023-24,Brooklyn Nets,NBA,"$2,240,160"
2024-25,Brooklyn Nets,NBA,"$4,041,249"
Career,(may be incomplete),,"$10,455,849"
