Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2005-06,22,SAC,NBA,SG,6.0,1.0,197.0,22.0,54.0,0.407,6.0,19.0,0.316,16.0,35.0,0.457,0.463,29.0,29.0,1.0,10.0,20.0,30.0,3.0,3.0,2.0,2.0,11.0,79.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,29,OKC,NBA,SG,11.0,0.0,323.0,49.0,129.0,0.38,17.0,46.0,0.37,32.0,83.0,0.386,0.446,39.0,43.0,0.907,2.0,32.0,34.0,14.0,7.0,3.0,11.0,18.0,154.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,32,SAS,NBA,SG,5.0,0.0,49.0,8.0,20.0,0.4,4.0,8.0,0.5,4.0,12.0,0.333,0.5,2.0,3.0,0.667,0.0,4.0,4.0,3.0,1.0,0.0,6.0,5.0,22.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,22.0,1.0,569.0,79.0,203.0,0.389,27.0,73.0,0.37,52.0,130.0,0.4,0.456,70.0,75.0,0.933,12.0,56.0,68.0,20.0,11.0,5.0,19.0,34.0,255.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,2121.0,294.0,757.0,0.389,101.0,272.0,0.37,194.0,485.0,0.4,0.456,261.0,280.0,0.933,45.0,209.0,253.0,75.0,41.0,19.0,71.0,127.0,950.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,11.0,0.0,323.0,49.0,129.0,0.38,17.0,46.0,0.37,32.0,83.0,0.386,0.446,39.0,43.0,0.907,2.0,32.0,34.0,14.0,7.0,3.0,11.0,18.0,154.0,0.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,6.0,1.0,197.0,22.0,54.0,0.407,6.0,19.0,0.316,16.0,35.0,0.457,0.463,29.0,29.0,1.0,10.0,20.0,30.0,3.0,3.0,2.0,2.0,11.0,79.0,0.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5.0,0.0,49.0,8.0,20.0,0.4,4.0,8.0,0.5,4.0,12.0,0.333,0.5,2.0,3.0,0.667,0.0,4.0,4.0,3.0,1.0,0.0,6.0,5.0,22.0,0.0,
