Season,Team,Lg,Salary
2017-18,Phoenix Suns,NBA,"$5,090,040"
2018-19,Phoenix Suns,NBA,"$6,041,520"
2019-20,Memphis Grizzlies,NBA,"$7,059,480"
2020-21,Detroit Pistons,NBA,"$4,767,000"
2021-22,Sacramento Kings,NBA,"$5,005,350"
Career,(may be incomplete),,"$27,963,390"
