Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,24,DEN,NBA,PF,8,0,2.5,0.3,0.8,0.333,0.0,0.1,0.0,0.3,0.6,0.4,0.333,0.0,0.0,0.3,0.3,0.5,0.1,0.5,0.0,0.0,0.4,0.5,
1 Yr,1 Yr,1 Yr,1 Yr,,8,0,2.5,0.3,0.8,0.333,0.0,0.1,0.0,0.3,0.6,0.4,0.333,0.0,0.0,0.3,0.3,0.5,0.1,0.5,0.0,0.0,0.4,0.5,
