Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2012-13,29,GSW,NBA,PF,6.0,1.0,65.0,10.2,25.9,0.394,0.0,0.0,,10.2,25.9,0.394,0.394,3.1,4.7,0.667,4.7,17.3,22.0,3.9,2.4,0.8,3.9,3.9,23.6,90.0,98.0,
2013-14,30,GSW,NBA,PF,7.0,7.0,217.0,9.4,17.6,0.532,0.0,0.0,,9.4,17.6,0.532,0.532,3.4,4.4,0.789,5.5,9.2,14.7,4.1,0.9,0.0,3.9,6.4,22.2,111.0,115.0,
2014-15,31,GSW,NBA,PF,13.0,0.0,107.0,7.7,19.2,0.4,0.0,0.0,,7.7,19.2,0.4,0.4,3.8,7.2,0.533,5.3,11.0,16.3,3.8,1.4,1.0,1.0,8.1,19.2,104.0,99.0,
2015-16,32,DAL,NBA,PF,2.0,0.0,33.0,9.5,12.7,0.75,0.0,0.0,,9.5,12.7,0.75,0.75,0.0,0.0,,1.6,7.9,9.5,1.6,0.0,0.0,0.0,11.1,19.0,152.0,124.0,
2016-17,33,SAS,NBA,PF,15.0,4.0,245.0,5.3,10.1,0.521,0.0,0.2,0.0,5.3,9.9,0.532,0.521,2.3,3.6,0.647,4.2,7.8,12.0,2.3,0.8,1.1,1.3,4.2,12.8,121.0,114.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,43.0,12.0,667.0,7.7,15.7,0.49,0.0,0.1,0.0,7.7,15.6,0.493,0.49,2.9,4.3,0.667,4.7,9.7,14.4,3.3,1.1,0.6,2.3,5.9,18.3,110.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),GSW (3 Yrs),,26.0,8.0,389.0,9.1,19.4,0.467,0.0,0.0,,9.1,19.4,0.467,0.467,3.5,5.2,0.675,5.3,11.0,16.3,4.0,1.3,0.4,3.1,6.5,21.6,105.0,108.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,15.0,4.0,245.0,5.3,10.1,0.521,0.0,0.2,0.0,5.3,9.9,0.532,0.521,2.3,3.6,0.647,4.2,7.8,12.0,2.3,0.8,1.1,1.3,4.2,12.8,121.0,114.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,0.0,33.0,9.5,12.7,0.75,0.0,0.0,,9.5,12.7,0.75,0.75,0.0,0.0,,1.6,7.9,9.5,1.6,0.0,0.0,0.0,11.1,19.0,152.0,124.0,
