"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2014-15,24,BOS,NBA,EC1,CLE,L (0-4),4.0,13.3,4.5,1.3,0.5,0.5,0.5,7.0,13.0,0.538,3.0,6.0,0.5,4.0,7.0,0.571,0.654,1.0,2.0,0.5,2.0,3.0,5.0,2.0,2.0,2.0,4.0,12.0,18.0,
2015-16,24,BOS,NBA,EC1,ATL,L (2-4),4.0,8.0,0.5,1.0,0.8,0.3,0.0,1.0,9.0,0.111,0.0,3.0,0.0,1.0,6.0,0.167,0.111,0.0,0.0,,2.0,2.0,4.0,3.0,1.0,0.0,4.0,5.0,2.0,
2016-17,25,BOS,NBA,EC1,CHI,W (4-2),6.0,19.3,8.8,3.8,2.0,1.0,1.0,21.0,42.0,0.5,6.0,17.0,0.353,15.0,25.0,0.6,0.571,5.0,8.0,0.625,6.0,17.0,23.0,12.0,6.0,6.0,6.0,15.0,53.0,
2016-17,26,BOS,NBA,ECS,WAS,W (4-3),7.0,19.9,10.4,2.7,1.9,0.6,0.7,28.0,45.0,0.622,7.0,20.0,0.35,21.0,25.0,0.84,0.7,10.0,15.0,0.667,2.0,17.0,19.0,13.0,4.0,5.0,10.0,21.0,73.0,
2016-17,26,BOS,NBA,ECF,CLE,L (1-4),5.0,18.4,7.8,3.0,1.8,0.6,0.6,15.0,38.0,0.395,2.0,10.0,0.2,13.0,28.0,0.464,0.421,7.0,7.0,1.0,6.0,9.0,15.0,9.0,3.0,3.0,6.0,11.0,39.0,
2017-18,26,MIA,NBA,EC1,PHI,L (1-4),5.0,29.2,12.8,4.6,3.8,1.4,1.2,21.0,44.0,0.477,8.0,19.0,0.421,13.0,25.0,0.52,0.568,14.0,20.0,0.7,7.0,16.0,23.0,19.0,7.0,6.0,8.0,19.0,64.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,29,MIA,NBA,EC1,IND,W (4-0),4.0,13.8,6.3,6.5,1.0,0.0,0.3,10.0,19.0,0.526,3.0,11.0,0.273,7.0,8.0,0.875,0.605,2.0,2.0,1.0,3.0,23.0,26.0,4.0,0.0,1.0,4.0,3.0,25.0,
2019-20,29,MIA,NBA,ECS,MIL,W (4-1),4.0,12.5,7.5,4.3,1.5,0.5,0.8,10.0,17.0,0.588,5.0,11.0,0.455,5.0,6.0,0.833,0.735,5.0,6.0,0.833,3.0,14.0,17.0,6.0,2.0,3.0,5.0,8.0,30.0,
2019-20,29,MIA,NBA,ECF,BOS,W (4-2),4.0,10.0,4.3,1.5,0.5,0.0,0.3,5.0,18.0,0.278,2.0,10.0,0.2,3.0,8.0,0.375,0.333,5.0,7.0,0.714,3.0,3.0,6.0,2.0,0.0,1.0,0.0,9.0,17.0,
2019-20,29,MIA,NBA,FIN,LAL,L (2-4),5.0,22.8,11.6,6.0,1.4,0.4,0.6,20.0,41.0,0.488,7.0,17.0,0.412,13.0,24.0,0.542,0.573,11.0,13.0,0.846,4.0,26.0,30.0,7.0,2.0,3.0,4.0,15.0,58.0,
5 Yrs (10 Series),5 Yrs (10 Series),5 Yrs (10 Series),5 Yrs (10 Series),5 Yrs (10 Series),5 Yrs (10 Series),5-5,48.0,17.4,7.9,3.5,1.6,0.6,0.6,138.0,286.0,0.483,43.0,124.0,0.347,95.0,162.0,0.586,0.558,60.0,80.0,0.75,38.0,130.0,168.0,77.0,27.0,30.0,51.0,118.0,379.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),EC1 (5 Series),2-3,23.0,17.5,7.0,3.5,1.7,0.7,0.7,60.0,127.0,0.472,20.0,56.0,0.357,40.0,71.0,0.563,0.551,22.0,32.0,0.688,20.0,61.0,81.0,40.0,16.0,15.0,26.0,54.0,162.0,
ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),2-0,11.0,17.2,9.4,3.3,1.7,0.5,0.7,38.0,62.0,0.613,12.0,31.0,0.387,26.0,31.0,0.839,0.71,15.0,21.0,0.714,5.0,31.0,36.0,19.0,6.0,8.0,15.0,29.0,103.0,
ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),ECF (2 Series),1-1,9.0,14.7,6.2,2.3,1.2,0.3,0.4,20.0,56.0,0.357,4.0,20.0,0.2,16.0,36.0,0.444,0.393,12.0,14.0,0.857,9.0,12.0,21.0,11.0,3.0,4.0,6.0,20.0,56.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,5.0,22.8,11.6,6.0,1.4,0.4,0.6,20.0,41.0,0.488,7.0,17.0,0.412,13.0,24.0,0.542,0.573,11.0,13.0,0.846,4.0,26.0,30.0,7.0,2.0,3.0,4.0,15.0,58.0,
