Highlight,Unnamed: 1,In Stathead
"Career high, Points",32.0,View full stats from top 20 games
"Career high, Rebounds",18.0,View full stats from top 20 games
"Career high, Assists",13.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",4.0,View full stats from top 20 games
"Career high, Game Score",30.4,View full stats from top 20 games
