"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2012-13,24,BRK,NBA,C,7.0,7.0,263.0,0.0,0.0,0.0,0.0,100.0,6.5,19.2,5.0,1.0,7.0,3.0,22.0,1.0,28.0,4.0,14.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,26,BRK,NBA,C,6.0,6.0,234.0,0.0,0.0,0.0,0.0,100.0,-6.3,-2.3,2.0,2.0,4.0,1.0,22.0,1.0,13.0,6.0,6.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,30,MIL,NBA,C,15.0,15.0,438.0,0.0,0.0,0.0,0.0,100.0,10.4,2.4,3.0,3.0,26.0,2.0,14.0,1.0,49.0,5.0,5.0,
2019-20,31,MIL,NBA,C,10.0,10.0,328.0,0.0,0.0,0.0,0.0,100.0,0.1,-3.4,4.0,3.0,12.0,4.0,11.0,1.0,13.0,6.0,2.0,
2020-21,32,MIL,NBA,C,23.0,23.0,667.0,0.0,0.0,0.0,0.0,100.0,5.5,0.8,4.0,10.0,22.0,8.0,19.0,1.0,14.0,4.0,4.0,
2021-22,33,MIL,NBA,C,12.0,12.0,332.0,0.0,0.0,0.0,0.0,100.0,-3.2,-10.7,0.0,0.0,15.0,9.0,14.0,2.0,20.0,5.0,6.0,
2022-23,34,MIL,NBA,C,5.0,5.0,182.0,0.0,0.0,0.0,0.0,100.0,-8.9,-11.1,4.0,4.0,6.0,0.0,7.0,0.0,14.0,3.0,2.0,
2023-24,35,MIL,NBA,C,6.0,6.0,200.0,0.0,0.0,0.0,0.0,100.0,-9.7,-19.9,2.0,3.0,4.0,3.0,7.0,0.0,27.0,1.0,3.0,
2024-25,36,MIL,NBA,C,5.0,4.0,74.0,0.0,0.0,0.0,0.0,100.0,-18.6,-16.5,2.0,0.0,4.0,2.0,3.0,0.0,9.0,1.0,1.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,89.0,88.0,2718.0,0.0,0.0,0.0,0.0,100.0,0.9,-2.1,26.0,26.0,100.0,32.0,119.0,7.0,187.0,35.0,43.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,81.0,2504.0,0.0,0.0,0.0,0.0,100.0,0.9,-2.1,24.0,24.0,92.0,29.0,110.0,6.0,172.0,32.0,40.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIL (7 Yrs),MIL (7 Yrs),MIL (7 Yrs),MIL (7 Yrs),,76.0,75.0,2221.0,0.0,0.0,0.0,0.0,100.0,1.0,-4.6,19.0,23.0,89.0,28.0,75.0,5.0,146.0,25.0,23.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,13.0,13.0,497.0,0.0,0.0,0.0,0.0,100.0,0.5,9.1,7.0,3.0,11.0,4.0,44.0,2.0,41.0,10.0,20.0,
