Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010-11,22,LAL,NBA,C,41,0,215,32,66,0.485,0,0,32,66,0.485,0.485,17,23,0.739,19,24,43,7,4,10,19,47,81,0,
1 Yr,1 Yr,1 Yr,1 Yr,,41,0,215,32,66,0.485,0,0,32,66,0.485,0.485,17,23,0.739,19,24,43,7,4,10,19,47,81,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,430,64,132,0.485,0,0,64,132,0.485,0.485,34,46,0.739,38,48,86,14,8,20,38,94,162,0,
