Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2005-06,22,LAC,NBA,SG,6,0,5,10.3,10.3,1.0,0.0,0.0,10.3,10.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,200,116,
1 Yr,1 Yr,1 Yr,1 Yr,,6,0,5,10.3,10.3,1.0,0.0,0.0,10.3,10.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,200,116,
