"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2015-16,19,LAL,NBA,PG,80.0,48.0,2259.0,0.41,15.3,0.613,0.189,0.129,0.144,0.151,0.387,0.447,0.586,0.463,0.341,0.361,0.351,0.271,0.692,0.002,2.0,0.143,0.358,7.0,0.0,ROY-9
2016-17,20,LAL,NBA,PG,63.0,60.0,1811.0,0.405,16.9,0.557,0.146,0.131,0.125,0.153,0.443,0.447,0.559,0.465,0.352,0.406,0.352,0.259,0.637,0.005,4.0,0.133,0.451,3.0,0.0,
2017-18,21,BRK,NBA,PG,48.0,35.0,1234.0,0.414,15.5,0.586,0.159,0.176,0.134,0.118,0.414,0.477,0.636,0.356,0.467,0.456,0.324,0.144,0.644,0.003,2.0,0.094,0.385,0.0,0.0,
2018-19,22,BRK,NBA,PG,81.0,81.0,2448.0,0.434,16.4,0.581,0.137,0.157,0.178,0.109,0.419,0.482,0.558,0.441,0.504,0.41,0.369,0.155,0.53,0.003,3.0,0.074,0.468,1.0,0.0,AS
2019-20,23,2TM,NBA,PG,45.0,45.0,1452.0,0.426,19.0,0.491,0.078,0.118,0.155,0.139,0.509,0.487,0.712,0.39,0.42,0.517,0.367,0.243,0.538,0.004,3.0,0.081,0.429,2.0,0.0,
2019-20,23,GSW,NBA,PG,33.0,33.0,1060.0,0.43,19.2,0.494,0.068,0.124,0.159,0.143,0.506,0.487,0.767,0.38,0.396,0.549,0.374,0.275,0.608,0.005,3.0,0.09,0.483,1.0,0.0,
2019-20,23,MIN,NBA,PG,12.0,12.0,392.0,0.412,18.8,0.479,0.109,0.1,0.142,0.128,0.521,0.485,0.609,0.429,0.5,0.407,0.345,0.143,0.316,0.0,0.0,0.055,0.167,1.0,0.0,
2020-21,24,MIN,NBA,PG,42.0,26.0,1196.0,0.431,17.9,0.525,0.121,0.118,0.124,0.161,0.475,0.471,0.658,0.481,0.346,0.419,0.387,0.286,0.592,0.002,1.0,0.084,0.538,1.0,0.0,
2021-22,25,MIN,NBA,PG,65.0,65.0,2077.0,0.411,17.6,0.469,0.125,0.124,0.101,0.105,0.531,0.492,0.689,0.405,0.459,0.373,0.34,0.262,0.619,0.008,5.0,0.081,0.381,2.0,0.0,
2022-23,26,2TM,NBA,PG,71.0,71.0,2304.0,0.469,17.2,0.483,0.129,0.137,0.133,0.084,0.517,0.548,0.721,0.492,0.484,0.475,0.396,0.315,0.68,0.0,0.0,0.102,0.4,0.0,0.0,
