Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,21,UTA,NBA,SG,79.0,71.0,2638.0,595.0,1362.0,0.437,187.0,550.0,0.34,408.0,812.0,0.502,0.506,239.0,297.0,0.805,52.0,244.0,296.0,291.0,118.0,27.0,215.0,213.0,1616.0,0.0,ROY-2
2018-19,22,UTA,NBA,SG,77.0,77.0,2598.0,661.0,1530.0,0.432,188.0,519.0,0.362,473.0,1011.0,0.468,0.493,319.0,396.0,0.806,59.0,257.0,316.0,322.0,106.0,31.0,218.0,208.0,1829.0,0.0,
2019-20,23,UTA,NBA,SG,69.0,69.0,2364.0,602.0,1342.0,0.449,173.0,473.0,0.366,429.0,869.0,0.494,0.513,278.0,322.0,0.863,53.0,251.0,304.0,294.0,70.0,14.0,184.0,172.0,1655.0,0.0,AS
2020-21,24,UTA,NBA,PG,53.0,53.0,1771.0,478.0,1091.0,0.438,178.0,461.0,0.386,300.0,630.0,0.476,0.52,267.0,316.0,0.845,50.0,185.0,235.0,277.0,52.0,15.0,147.0,117.0,1401.0,0.0,AS
2021-22,25,UTA,NBA,SG,67.0,67.0,2266.0,617.0,1376.0,0.448,232.0,654.0,0.355,385.0,722.0,0.533,0.533,267.0,313.0,0.853,55.0,227.0,282.0,358.0,99.0,12.0,200.0,164.0,1733.0,0.0,AS
2022-23,26,CLE,NBA,SG,68.0,68.0,2432.0,679.0,1402.0,0.484,245.0,635.0,0.386,434.0,767.0,0.566,0.572,319.0,368.0,0.867,63.0,226.0,289.0,301.0,99.0,27.0,180.0,168.0,1922.0,0.0,"MVP-6,CPOY-6,AS,NBA2"
2023-24,27,CLE,NBA,SG,55.0,55.0,1942.0,503.0,1089.0,0.462,182.0,494.0,0.368,321.0,595.0,0.539,0.545,275.0,318.0,0.865,46.0,234.0,280.0,333.0,101.0,30.0,154.0,118.0,1463.0,0.0,AS
2024-25,28,CLE,NBA,SG,71.0,71.0,2232.0,585.0,1320.0,0.443,233.0,633.0,0.368,352.0,687.0,0.512,0.531,298.0,362.0,0.823,57.0,265.0,322.0,354.0,95.0,17.0,149.0,140.0,1701.0,0.0,"MVP-5,CPOY-9,AS,NBA1"
2025-26,29,CLE,NBA,SG,14.0,14.0,477.0,143.0,282.0,0.507,55.0,143.0,0.385,88.0,139.0,0.633,0.605,82.0,99.0,0.828,10.0,53.0,63.0,74.0,21.0,6.0,46.0,32.0,423.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,553.0,545.0,18720.0,4863.0,10794.0,0.451,1673.0,4562.0,0.367,3190.0,6232.0,0.512,0.528,2344.0,2791.0,0.84,445.0,1942.0,2387.0,2604.0,761.0,179.0,1493.0,1332.0,13743.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,81.0,2776.0,721.0,1601.0,0.451,248.0,676.0,0.367,473.0,924.0,0.512,0.528,348.0,414.0,0.84,66.0,288.0,354.0,386.0,113.0,27.0,221.0,198.0,2038.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (5 Yrs),UTA (5 Yrs),UTA (5 Yrs),UTA (5 Yrs),,345.0,337.0,11637.0,2953.0,6701.0,0.441,958.0,2657.0,0.361,1995.0,4044.0,0.493,0.512,1370.0,1644.0,0.833,269.0,1164.0,1433.0,1542.0,445.0,99.0,964.0,874.0,8234.0,0.0,
CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),CLE (4 Yrs),,208.0,208.0,7083.0,1910.0,4093.0,0.467,715.0,1905.0,0.375,1195.0,2188.0,0.546,0.554,974.0,1147.0,0.849,176.0,778.0,954.0,1062.0,316.0,80.0,529.0,458.0,5509.0,0.0,
