"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2007-08,22.0,CHA,NBA,41:59,8.0,14.0,1.0,3.0,8.0,13.0,8.0,12.0,7.0,11.0,18.0,4.0,4.0,2.0,3.0,6.0,19.0,18.9
2008-09,23.0,TOT,NBA,38:35,7.0,13.0,4.0,8.0,6.0,10.0,5.0,6.0,6.0,7.0,11.0,6.0,5.0,2.0,5.0,6.0,17.0,14.3
2008-09,23.0,CHA,NBA,38:35,6.0,10.0,1.0,3.0,6.0,10.0,4.0,4.0,4.0,6.0,7.0,4.0,3.0,1.0,3.0,6.0,13.0,13.7
2008-09,23.0,PHO,NBA,29:26,7.0,13.0,4.0,8.0,6.0,9.0,5.0,6.0,6.0,7.0,11.0,6.0,5.0,2.0,5.0,5.0,17.0,14.3
2009-10,24.0,PHO,NBA,48:37,7.0,14.0,6.0,8.0,5.0,8.0,6.0,6.0,4.0,8.0,12.0,5.0,4.0,2.0,3.0,6.0,20.0,24.1
2010-11,25.0,PHO,NBA,43:16,11.0,16.0,7.0,10.0,7.0,13.0,7.0,9.0,5.0,8.0,12.0,5.0,5.0,2.0,4.0,5.0,33.0,31.6
2011-12,26.0,PHO,NBA,41:52,10.0,16.0,4.0,7.0,8.0,13.0,8.0,10.0,5.0,8.0,11.0,4.0,3.0,3.0,5.0,5.0,28.0,26.0
2012-13,27.0,PHO,NBA,43:18,11.0,17.0,5.0,8.0,7.0,12.0,9.0,10.0,6.0,6.0,10.0,10.0,3.0,2.0,6.0,5.0,36.0,29.3
2013-14,28.0,LAC,NBA,39:14,8.0,15.0,6.0,9.0,5.0,7.0,6.0,6.0,2.0,5.0,7.0,5.0,4.0,2.0,3.0,5.0,21.0,19.0
2014-15,29.0,MIL,NBA,40:50,10.0,12.0,5.0,7.0,6.0,9.0,5.0,6.0,3.0,8.0,9.0,7.0,4.0,1.0,5.0,5.0,24.0,25.8
2015-16,30.0,WAS,NBA,41:28,7.0,12.0,6.0,10.0,6.0,8.0,6.0,7.0,4.0,9.0,9.0,6.0,4.0,2.0,4.0,6.0,19.0,21.1
2016-17,31.0,PHO,NBA,35:07,8.0,14.0,4.0,11.0,5.0,8.0,4.0,5.0,2.0,8.0,9.0,10.0,3.0,2.0,3.0,6.0,19.0,16.9
2017-18,32.0,PHO,NBA,31:55,4.0,8.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,9.0,9.0,9.0,2.0,2.0,3.0,5.0,13.0,13.9
2018-19,33.0,BRK,NBA,37:32,6.0,9.0,4.0,7.0,5.0,5.0,6.0,6.0,4.0,6.0,6.0,4.0,3.0,2.0,3.0,5.0,16.0,16.9
2019-20,34.0,LAL,NBA,22:43,3.0,6.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,2.0,1.0,2.0,5.0,9.0,9.6
2020-21,35.0,LAL,NBA,14:17,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.3
Career,,,,48:37,11.0,17.0,7.0,11.0,8.0,13.0,9.0,12.0,7.0,11.0,18.0,10.0,5.0,3.0,6.0,6.0,36.0,31.6
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,PHO,NBA,48:37,11.0,17.0,7.0,11.0,8.0,13.0,9.0,10.0,6.0,9.0,12.0,10.0,5.0,3.0,6.0,6.0,36.0,31.6
2 Seasons,,CHA,NBA,41:59,8.0,14.0,1.0,3.0,8.0,13.0,8.0,12.0,7.0,11.0,18.0,4.0,4.0,2.0,3.0,6.0,19.0,18.9
2 Seasons,,LAL,NBA,22:43,3.0,6.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,1.0,2.0,5.0,9.0,9.6
1 Season,,WAS,NBA,41:28,7.0,12.0,6.0,10.0,6.0,8.0,6.0,7.0,4.0,9.0,9.0,6.0,4.0,2.0,4.0,6.0,19.0,21.1
1 Season,,LAC,NBA,39:14,8.0,15.0,6.0,9.0,5.0,7.0,6.0,6.0,2.0,5.0,7.0,5.0,4.0,2.0,3.0,5.0,21.0,19.0
1 Season,,MIL,NBA,40:50,10.0,12.0,5.0,7.0,6.0,9.0,5.0,6.0,3.0,8.0,9.0,7.0,4.0,1.0,5.0,5.0,24.0,25.8
1 Season,,BRK,NBA,37:32,6.0,9.0,4.0,7.0,5.0,5.0,6.0,6.0,4.0,6.0,6.0,4.0,3.0,2.0,3.0,5.0,16.0,16.9
