Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,20,MIN,NBA,SG,74.0,52.0,1757.0,5.3,13.9,0.386,1.6,5.9,0.279,3.7,8.0,0.464,0.445,3.2,4.4,0.728,1.1,4.8,5.9,2.5,2.4,0.9,1.7,4.5,15.5,101.0,113.0,ROY-8
2019-20,21,MIN,NBA,SG,62.0,28.0,1547.0,5.1,11.9,0.427,1.2,4.6,0.266,3.9,7.3,0.529,0.479,4.6,5.7,0.796,2.6,5.4,8.0,3.0,2.0,0.8,2.6,4.2,16.0,108.0,113.0,
2020-21,22,MIN,NBA,SG,59.0,37.0,1197.0,4.0,10.0,0.402,1.1,4.3,0.269,2.9,5.8,0.5,0.459,3.3,4.3,0.769,2.5,3.7,6.2,2.5,2.1,1.1,1.7,4.9,12.5,109.0,116.0,
2021-22,23,MIN,NBA,SG,49.0,6.0,516.0,3.9,9.6,0.404,1.3,4.3,0.298,2.6,5.3,0.491,0.471,3.2,4.7,0.686,2.7,3.8,6.5,2.3,2.4,1.1,2.1,4.9,12.3,107.0,112.0,
2022-23,24,PHO,NBA,SG,72.0,26.0,1350.0,5.9,15.0,0.391,2.4,7.1,0.335,3.5,7.9,0.442,0.471,5.0,7.0,0.724,3.9,5.1,9.1,3.8,2.0,1.2,2.3,4.1,19.2,114.0,113.0,
2023-24,25,PHO,NBA,SG,60.0,11.0,960.0,4.4,10.5,0.417,1.5,4.8,0.309,2.9,5.7,0.509,0.488,3.9,5.2,0.745,3.8,4.1,7.8,3.3,2.4,1.2,1.8,3.5,14.1,119.0,114.0,
2024-25,26,2TM,NBA,SG,40.0,7.0,625.0,7.4,16.7,0.443,2.5,7.3,0.348,4.9,9.5,0.517,0.519,5.0,6.7,0.741,3.6,5.4,8.9,2.6,3.8,1.4,2.4,3.7,22.3,114.0,113.0,
2024-25,26,PHO,NBA,SG,25.0,1.0,351.0,7.9,16.1,0.491,2.3,5.9,0.381,5.6,10.1,0.556,0.561,3.1,4.5,0.688,4.5,5.6,10.1,2.0,3.0,1.4,2.3,3.9,21.1,116.0,116.0,
2024-25,26,CHO,NBA,SG,15.0,6.0,274.0,6.8,17.6,0.388,2.9,9.0,0.32,3.9,8.6,0.458,0.469,7.4,9.5,0.774,2.3,5.0,7.4,3.4,4.8,1.4,2.7,3.4,23.9,111.0,110.0,
2025-26,27,HOU,NBA,SG,13.0,10.0,279.0,5.5,11.5,0.477,2.8,6.4,0.444,2.7,5.1,0.517,0.6,3.2,3.9,0.818,2.1,2.8,5.0,2.7,3.4,0.4,1.2,4.4,17.0,139.0,114.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,429.0,177.0,8231.0,5.1,12.6,0.409,1.7,5.5,0.304,3.5,7.1,0.489,0.475,4.0,5.3,0.749,2.7,4.6,7.3,2.9,2.4,1.0,2.1,4.3,15.9,110.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),MIN (4 Yrs),,244.0,123.0,5017.0,4.8,11.9,0.403,1.4,4.9,0.275,3.4,7.0,0.495,0.46,3.7,4.8,0.758,2.1,4.6,6.7,2.6,2.2,0.9,2.0,4.5,14.6,106.0,113.0,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,157.0,38.0,2661.0,5.6,13.5,0.414,2.0,6.1,0.333,3.5,7.4,0.481,0.49,4.4,6.0,0.727,4.0,4.8,8.8,3.4,2.3,1.3,2.1,3.9,17.6,116.0,114.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,15.0,6.0,274.0,6.8,17.6,0.388,2.9,9.0,0.32,3.9,8.6,0.458,0.469,7.4,9.5,0.774,2.3,5.0,7.4,3.4,4.8,1.4,2.7,3.4,23.9,111.0,110.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,13.0,10.0,279.0,5.5,11.5,0.477,2.8,6.4,0.444,2.7,5.1,0.517,0.6,3.2,3.9,0.818,2.1,2.8,5.0,2.7,3.4,0.4,1.2,4.4,17.0,139.0,114.0,
