"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2003-04,24,MIA,NBA,SF,10.0,0.0,58.0,0.409,0.462,0.333,0.477,,0.477,0.0,0.409,93.0,100.0,96.0,101.0,,92.0,0.0,219.0,
2004-05,25,MIA,NBA,SF,12.0,1.0,182.0,0.373,0.379,0.367,0.466,0.333,0.464,0.051,0.508,83.0,81.0,103.0,97.0,44.0,88.0,16.0,259.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,29,NOH,NBA,SF,5.0,5.0,158.0,0.459,0.389,0.526,0.595,1.0,0.647,0.243,0.514,100.0,80.0,143.0,119.0,130.0,119.0,80.0,229.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,31,CHI,NBA,SG,3.0,0.0,7.0,1.0,,1.0,1.5,,1.5,0.0,1.0,218.0,,279.0,301.0,,277.0,0.0,451.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,34,IND,NBA,SG,11.0,0.0,70.0,0.4,0.333,0.417,0.567,1.0,0.598,0.133,0.8,88.0,68.0,116.0,113.0,132.0,111.0,47.0,308.0,
2014-15,35,WAS,NBA,SF,2.0,0.0,7.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,373.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,43.0,6.0,482.0,0.407,0.397,0.417,0.519,0.857,0.538,0.104,0.533,90.0,84.0,116.0,106.0,112.0,101.0,34.0,252.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,22.0,1.0,240.0,0.383,0.405,0.359,0.469,0.333,0.468,0.037,0.481,86.0,87.0,101.0,98.0,44.0,89.0,11.0,248.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,11.0,0.0,70.0,0.4,0.333,0.417,0.567,1.0,0.598,0.133,0.8,88.0,68.0,116.0,113.0,132.0,111.0,47.0,308.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,5.0,5.0,158.0,0.459,0.389,0.526,0.595,1.0,0.647,0.243,0.514,100.0,80.0,143.0,119.0,130.0,119.0,80.0,229.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,3.0,0.0,7.0,1.0,,1.0,1.5,,1.5,0.0,1.0,218.0,,279.0,301.0,,277.0,0.0,451.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,2.0,0.0,7.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,373.0,
