Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,21,BOS,NBA,SG,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-21,22,BOS,NBA,SG,2,0,5,14.4,21.6,0.667,7.2,14.4,0.5,7.2,7.2,1.0,0.833,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,36.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3,0,8,9.0,13.5,0.667,4.5,9.0,0.5,4.5,4.5,1.0,0.833,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,22.5,
