Season,Team,Lg,Salary
2023-24,Minnesota Timberwolves,NBA,(TW)
2024-25,Minnesota Timberwolves,NBA,"$492,323"
2024-25,Minnesota Timberwolves,NBA,(TW)
Career,(may be incomplete),,"$492,323"
