"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,22.0,GSW,NBA,48:00,13.0,22.0,1.0,4.0,12.0,22.0,6.0,6.0,2.0,6.0,6.0,12.0,3.0,1.0,5.0,5.0,27.0,19.6
2012-13,23.0,TOT,NBA,29:23,4.0,8.0,1.0,2.0,4.0,8.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,2.0,8.0,9.1
2012-13,23.0,GSW,NBA,21:40,4.0,8.0,1.0,2.0,4.0,8.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,8.0,6.5
2012-13,23.0,PHI,NBA,29:23,3.0,7.0,0.0,0.0,3.0,7.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,7.0,9.1
Career,,,,48:00,13.0,22.0,1.0,4.0,12.0,22.0,6.0,6.0,2.0,6.0,6.0,12.0,3.0,1.0,5.0,5.0,27.0,19.6
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,GSW,NBA,48:00,13.0,22.0,1.0,4.0,12.0,22.0,6.0,6.0,2.0,6.0,6.0,12.0,3.0,1.0,5.0,5.0,27.0,19.6
1 Season,,PHI,NBA,29:23,3.0,7.0,0.0,0.0,3.0,7.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,7.0,9.1
