0
2019-20 NBA 21.1 (20th)
2020-21 NBA 25.2 (15th)
2021-22 NBA 23.2 (14th)
2022-23 NBA 25.0 (14th)
2023-24 NBA 26.6 (8th)
2024-25 NBA 23.5 (18th)
Active 21.5 (18th)
Career 21.5 (47th)
Career NBA 21.5 (46th)
