"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2007-08,23,NOH,NBA,WC1,DAL,W (4-1),5,11.0,2.2,2.4,0.0,0.0,1.0,4,8,.500,0,0,,4,8,.500,.500,3,6,.500,6,6,12,0,0,5,4,12,11,
2007-08,23,NOH,NBA,WCS,SAS,L (3-4),3,5.7,3.3,2.7,0.0,0.0,0.3,4,5,.800,0,0,,4,5,.800,.800,2,4,.500,3,5,8,0,0,1,0,0,10,
2008-09,24,NOH,NBA,WC1,DEN,L (1-4),4,13.3,3.8,2.0,0.3,1.0,0.3,6,13,.462,0,0,,6,13,.462,.462,3,10,.300,3,5,8,1,4,1,6,15,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,26,ATL,NBA,EC1,ORL,W (4-2),4,6.0,0.3,0.8,0.0,0.5,0.0,0,1,.000,0,0,,0,1,.000,.000,1,2,.500,1,2,3,0,2,0,1,7,1,
2010-11,26,ATL,NBA,ECS,CHI,L (2-4),4,3.0,1.0,1.8,0.3,0.3,0.0,1,4,.250,0,0,,1,4,.250,.250,2,4,.500,3,4,7,1,1,0,1,0,4,
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2013-14,29,GSW,NBA,WC1,LAC,L (3-4),7,2.4,1.1,0.6,0.3,0.0,0.3,4,8,.500,0,1,.000,4,7,.571,.500,0,2,.000,3,1,4,2,0,2,4,6,8,
4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),4 Yrs (6 Series),2-4,27,6.6,1.8,1.6,0.1,0.3,0.3,19,39,.487,0,1,.000,19,38,.500,.487,11,28,.393,19,23,42,4,7,9,16,40,49,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),1-2,16,7.8,2.1,1.5,0.2,0.3,0.5,14,29,.483,0,1,.000,14,28,.500,.483,6,18,.333,12,12,24,3,4,8,14,33,34,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),1-0,4,6.0,0.3,0.8,0.0,0.5,0.0,0,1,.000,0,0,,0,1,.000,.000,1,2,.500,1,2,3,0,2,0,1,7,1,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,3,5.7,3.3,2.7,0.0,0.0,0.3,4,5,.800,0,0,,4,5,.800,.800,2,4,.500,3,5,8,0,0,1,0,0,10,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,4,3.0,1.0,1.8,0.3,0.3,0.0,1,4,.250,0,0,,1,4,.250,.250,2,4,.500,3,4,7,1,1,0,1,0,4,
