"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2019-20,18.0,KANSAS,31,569,56,130,32,72,19,26,21,90,15,21,7,13,41,163,0.431,0.444,0.731,18.4,5.3,2.9,0.5
2020-21,19.0,KANSAS,30,934,92,242,52,153,55,70,35,155,57,37,13,39,50,291,0.38,0.34,0.786,31.1,9.7,5.2,1.9
2021-22,20.0,KANSAS,40,1374,207,418,51,132,99,135,56,261,111,39,33,81,73,564,0.495,0.386,0.733,34.4,14.1,6.5,2.8
Career,,,101,2877,355,790,135,357,173,231,112,506,183,97,53,133,164,1018,0.449,0.378,0.749,28.5,10.1,5.0,1.8
