"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2020-21,19.0,VCU,26,479,61,157,22,76,44,59,14,67,18,23,6,29,41,188,0.389,0.289,0.746,18.4,7.2,2.6,0.7
2022-23,21.0,VCU,35,823,109,264,36,106,80,111,36,189,51,41,23,61,54,334,0.413,0.34,0.721,23.5,9.5,5.4,1.5
2023-24,22.0,FLORIDAST,33,928,159,348,33,96,163,205,49,199,91,64,26,84,92,514,0.457,0.344,0.795,28.1,15.6,6.0,2.8
2024-25,23.0,FLORIDAST,32,990,177,415,53,165,183,245,33,182,76,38,17,86,101,590,0.427,0.321,0.747,30.9,18.4,5.7,2.4
Career,,,126,3220,506,1184,144,443,470,620,132,637,236,166,72,260,288,1626,0.427,0.325,0.758,25.6,12.9,5.1,1.9
