Season,Team,Lg,Salary
2008-09,Cleveland Cavaliers,NBA,"$450,000"
2009-10,Cleveland Cavaliers,NBA,"$736,420"
2010-11,Sacramento Kings,NBA,"$854,389"
Career,(may be incomplete),,"$2,040,809"
