Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2000-01,22,NJN,NBA,C,34,0,226,18,48,.375,0,0,18,48,.375,.375,10,24,.417,22,31,53,1,2,14,4,23,46,0,
2001-02,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2002-03,24,LAL,NBA,C,13,1,77,10,24,.417,0,0,10,24,.417,.417,2,2,1.000,10,13,23,4,0,5,2,13,22,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,47,1,303,28,72,.389,0,0,28,72,.389,.389,12,26,.462,32,44,76,5,2,19,6,36,68,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,2,529,49,126,.389,0,0,49,126,.389,.389,21,45,.462,56,77,133,9,3,33,10,63,119,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,34,0,226,18,48,.375,0,0,18,48,.375,.375,10,24,.417,22,31,53,1,2,14,4,23,46,0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,13,1,77,10,24,.417,0,0,10,24,.417,.417,2,2,1.000,10,13,23,4,0,5,2,13,22,0,
