Season,Team,Lg,Salary
2000-01,New Jersey Nets,NBA,"$316,969"
2001-02,Chicago Bulls,NBA,"$465,850"
2002-03,Los Angeles Lakers,NBA,"$124,984"
Career,(may be incomplete),,"$907,803"
