"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2000-01,22,NJN,NBA,C,34,0,226,.375,5.2,1.000,.521,.250,.208,.021,.000,.375,.520,.167,.300,.000,.444,.167,5,0,0,
2001-02,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2002-03,24,LAL,NBA,C,13,1,77,.417,3.3,1.000,.583,.167,.208,.000,.000,.417,.429,.250,.400,,.500,.083,2,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,47,1,303,.389,4.3,1.000,.542,.222,.208,.014,.000,.389,.487,.188,.333,.000,.464,.139,7,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,2,529,.389,4.3,1.000,.542,.222,.208,.014,.000,.389,.487,.188,.333,.000,.464,.139,12,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,34,0,226,.375,5.2,1.000,.521,.250,.208,.021,.000,.375,.520,.167,.300,.000,.444,.167,5,0,0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,13,1,77,.417,3.3,1.000,.583,.167,.208,.000,.000,.417,.429,.250,.400,,.500,.083,2,0,0,
