"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2012-13,20,GSW,NBA,SF,81.0,81.0,2058.0,0.0,1.0,88.0,10.0,0.0,1.9,1.8,29.0,40.0,66.0,15.0,86.0,8.0,227.0,16.0,47.0,ROY-6
2013-14,21,GSW,NBA,SF,78.0,24.0,2204.0,0.0,0.0,44.0,52.0,4.0,-1.2,-14.0,21.0,29.0,74.0,17.0,86.0,16.0,275.0,11.0,40.0,
2014-15,22,GSW,NBA,SF,82.0,82.0,2318.0,0.0,0.0,61.0,39.0,0.0,11.9,2.7,27.0,29.0,82.0,9.0,74.0,8.0,276.0,13.0,32.0,
2015-16,23,GSW,NBA,SF,66.0,59.0,2042.0,0.0,0.0,44.0,55.0,1.0,10.4,-1.4,29.0,15.0,70.0,6.0,62.0,5.0,289.0,16.0,36.0,
2016-17,24,DAL,NBA,PF,79.0,79.0,2803.0,0.0,0.0,8.0,91.0,1.0,-3.0,0.7,37.0,44.0,67.0,13.0,123.0,6.0,325.0,30.0,50.0,
2017-18,25,DAL,NBA,PF,77.0,77.0,2634.0,0.0,0.0,39.0,61.0,0.0,-6.6,-9.3,52.0,43.0,42.0,10.0,125.0,1.0,391.0,24.0,50.0,
2018-19,26,2TM,NBA,PF,77.0,77.0,2533.0,0.0,0.0,35.0,65.0,0.0,-1.4,-0.1,37.0,33.0,54.0,14.0,109.0,12.0,287.0,25.0,49.0,
2018-19,26,DAL,NBA,PF,49.0,49.0,1584.0,0.0,0.0,18.0,82.0,0.0,-2.6,-1.4,24.0,27.0,33.0,10.0,75.0,8.0,158.0,19.0,36.0,
2018-19,26,SAC,NBA,SF,28.0,28.0,949.0,0.0,0.0,62.0,38.0,0.0,0.7,2.2,13.0,6.0,21.0,4.0,34.0,4.0,129.0,6.0,13.0,
2019-20,27,SAC,NBA,PF,72.0,72.0,2482.0,0.0,0.0,43.0,54.0,3.0,-2.5,-1.4,36.0,26.0,46.0,15.0,122.0,20.0,407.0,22.0,40.0,
2020-21,28,SAC,NBA,PF,58.0,58.0,2102.0,0.0,0.0,31.0,66.0,3.0,-1.1,6.5,46.0,32.0,36.0,11.0,101.0,11.0,497.0,25.0,24.0,
2021-22,29,SAC,NBA,PF,77.0,77.0,2587.0,0.0,0.0,50.0,50.0,1.0,-6.7,-3.6,46.0,50.0,41.0,15.0,186.0,18.0,451.0,50.0,48.0,
2022-23,30,SAC,NBA,PF,82.0,82.0,2662.0,0.0,0.0,16.0,84.0,0.0,3.9,4.8,38.0,24.0,52.0,11.0,180.0,22.0,317.0,31.0,31.0,
2023-24,31,SAC,NBA,PF,82.0,82.0,2381.0,0.0,0.0,10.0,90.0,1.0,-1.8,-7.8,23.0,23.0,60.0,5.0,86.0,12.0,238.0,19.0,27.0,
2024-25,32,SAS,NBA,PF,82.0,82.0,2230.0,0.0,0.0,22.0,74.0,4.0,-1.6,3.2,30.0,12.0,47.0,4.0,101.0,3.0,337.0,16.0,28.0,
2025-26,33,SAS,NBA,PF,14.0,14.0,418.0,0.0,0.0,10.0,88.0,2.0,5.1,-3.8,10.0,6.0,11.0,3.0,10.0,4.0,70.0,2.0,2.0,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,1007.0,946.0,31454.0,0.0,0.0,36.0,62.0,1.0,0.0,-1.5,461.0,406.0,748.0,148.0,1451.0,146.0,4387.0,300.0,504.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,77.0,2561.0,0.0,0.0,36.0,62.0,1.0,0.0,-1.5,38.0,33.0,61.0,12.0,118.0,12.0,357.0,24.0,41.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAC (6 Yrs),SAC (6 Yrs),SAC (6 Yrs),SAC (6 Yrs),,399.0,399.0,13163.0,0.0,0.0,32.0,66.0,1.0,-1.5,-0.2,202.0,161.0,256.0,61.0,709.0,87.0,2039.0,153.0,183.0,
GSW (4 Yrs),GSW (4 Yrs),GSW (4 Yrs),GSW (4 Yrs),,307.0,246.0,8622.0,0.0,0.0,59.0,39.0,2.0,5.8,-2.8,106.0,113.0,292.0,47.0,308.0,37.0,1067.0,56.0,155.0,
DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),,205.0,205.0,7021.0,0.0,0.0,22.0,77.0,1.0,-4.3,-3.5,113.0,114.0,142.0,33.0,323.0,15.0,874.0,73.0,136.0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,96.0,96.0,2648.0,0.0,0.0,20.0,76.0,4.0,-0.6,2.1,40.0,18.0,58.0,7.0,111.0,7.0,407.0,18.0,30.0,
