Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2002-03,19,CLE,NBA,SG,47,24,1385,10.9,.466,.288,.264,1.6,5.1,3.3,16.8,1.4,0.4,11.2,23.8,0.2,0.1,0.3,.011,-1.9,-2.8,-4.7,-0.9,
2003-04,20,CLE,NBA,SG,44,4,708,8.6,.439,.281,.154,1.4,7.7,4.5,12.5,1.9,0.7,11.2,23.3,-0.5,0.4,-0.1,-0.008,-3.6,-1.2,-4.9,-0.5,
2004-05,21,CLE,NBA,SG,11,0,102,5.0,.388,.473,.073,0.0,2.4,1.2,22.1,2.6,0.0,13.7,29.1,-0.3,0.1,-0.2,-0.099,-6.5,-2.6,-9.1,-0.2,
2005-06,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness,Did not play - illness
2006-07,23,GSW,NBA,SG,1,0,7,17.2,1.064,1.000,2.000,0.0,0.0,0.0,20.9,0.0,0.0,34.7,17.5,0.0,0.0,0.0,.122,4.5,-0.3,4.2,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,103,28,2202,9.9,.454,.297,.220,1.4,5.8,3.6,15.7,1.6,0.5,11.4,23.9,-0.6,0.6,0.0,.000,-2.7,-2.3,-4.9,-1.6,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,22,1753,9.9,.454,.297,.220,1.4,5.8,3.6,15.7,1.6,0.5,11.4,23.9,-0.5,0.5,0.0,.000,-2.7,-2.3,-4.9,-1.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,102,28,2195,9.9,.453,.296,.218,1.5,5.8,3.6,15.7,1.6,0.5,11.3,23.9,-0.6,0.6,0.0,.000,-2.7,-2.3,-5.0,-1.6,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,1,0,7,17.2,1.064,1.000,2.000,0.0,0.0,0.0,20.9,0.0,0.0,34.7,17.5,0.0,0.0,0.0,.122,4.5,-0.3,4.2,0.0,
