"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2008-09,20,NJN,NBA,PF,66.0,30.0,1312.0,0.0,0.0,1.0,84.0,15.0,-0.9,2.8,16.0,24.0,101.0,11.0,53.0,10.0,117.0,8.0,53.0,
2009-10,21,ORL,NBA,PF,63.0,6.0,911.0,0.0,0.0,0.0,95.0,5.0,9.2,1.2,19.0,14.0,38.0,10.0,38.0,6.0,86.0,9.0,22.0,
2010-11,22,ORL,NBA,PF,64.0,14.0,1424.0,0.0,0.0,1.0,67.0,33.0,9.2,4.8,21.0,11.0,73.0,8.0,52.0,9.0,124.0,10.0,25.0,
2011-12,23,ORL,NBA,PF,61.0,61.0,1964.0,0.0,0.0,0.0,93.0,7.0,6.5,14.6,23.0,17.0,67.0,5.0,73.0,14.0,129.0,16.0,37.0,MIP-1
2012-13,24,NOH,NBA,PF,81.0,22.0,2503.0,0.0,0.0,2.0,89.0,10.0,-6.5,-5.0,28.0,35.0,80.0,17.0,75.0,9.0,217.0,9.0,58.0,6MOY-5
2013-14,25,NOP,NBA,PF,22.0,14.0,795.0,0.0,0.0,0.0,83.0,17.0,1.6,5.3,3.0,12.0,26.0,3.0,23.0,0.0,38.0,3.0,13.0,
2014-15,26,NOP,NBA,PF,61.0,5.0,1675.0,0.0,0.0,4.0,95.0,2.0,-1.2,-4.5,18.0,22.0,57.0,10.0,75.0,6.0,129.0,18.0,29.0,
2015-16,27,NOP,NBA,PF,66.0,7.0,2008.0,0.0,0.0,1.0,85.0,14.0,-0.7,6.6,31.0,32.0,50.0,11.0,95.0,8.0,177.0,14.0,41.0,6MOY-6
2016-17,28,HOU,NBA,PF,72.0,72.0,2116.0,0.0,0.0,0.0,95.0,5.0,9.0,6.1,14.0,23.0,76.0,10.0,62.0,12.0,185.0,11.0,24.0,
2017-18,29,HOU,NBA,PF,66.0,50.0,1725.0,0.0,0.0,0.0,76.0,24.0,6.4,-3.9,11.0,14.0,54.0,9.0,43.0,2.0,155.0,6.0,13.0,
2018-19,30,2TM,NBA,PF,25.0,8.0,322.0,0.0,0.0,0.0,96.0,4.0,-11.6,-4.1,6.0,1.0,13.0,2.0,8.0,3.0,45.0,1.0,7.0,
2018-19,30,PHO,NBA,PF,15.0,8.0,278.0,0.0,0.0,0.0,100.0,0.0,-15.5,-6.9,6.0,0.0,12.0,2.0,7.0,3.0,41.0,1.0,5.0,
2018-19,30,MIA,NBA,PF,10.0,0.0,44.0,0.0,0.0,0.0,74.0,26.0,13.2,13.4,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,
2019-20,31,HOU,NBA,C,2.0,0.0,14.0,0.0,0.0,0.0,0.0,100.0,21.9,19.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,649.0,289.0,16769.0,0.0,0.0,1.0,87.0,12.0,2.5,2.5,191.0,205.0,636.0,96.0,597.0,79.0,1408.0,105.0,322.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,37.0,2119.0,0.0,0.0,1.0,87.0,12.0,2.5,2.5,24.0,26.0,80.0,12.0,75.0,10.0,178.0,13.0,41.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),,230.0,48.0,6981.0,0.0,0.0,2.0,88.0,10.0,-2.6,-0.4,80.0,101.0,213.0,41.0,268.0,23.0,561.0,44.0,141.0,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,188.0,81.0,4299.0,0.0,0.0,0.0,85.0,15.0,8.0,8.5,63.0,42.0,178.0,23.0,163.0,29.0,339.0,35.0,84.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,140.0,122.0,3855.0,0.0,0.0,0.0,86.0,14.0,7.9,1.7,26.0,37.0,131.0,19.0,105.0,14.0,346.0,17.0,37.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,66.0,30.0,1312.0,0.0,0.0,1.0,84.0,15.0,-0.9,2.8,16.0,24.0,101.0,11.0,53.0,10.0,117.0,8.0,53.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,15.0,8.0,278.0,0.0,0.0,0.0,100.0,0.0,-15.5,-6.9,6.0,0.0,12.0,2.0,7.0,3.0,41.0,1.0,5.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,10.0,0.0,44.0,0.0,0.0,0.0,74.0,26.0,13.2,13.4,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,
