Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2008-09,20,NJN,NBA,PF,66.0,30.0,1312.0,160.0,407.0,0.393,69.0,189.0,0.365,91.0,218.0,0.417,0.478,98.0,116.0,0.845,104.0,207.0,311.0,52.0,44.0,20.0,63.0,157.0,487.0,0.0,
2009-10,21,ORL,NBA,PF,63.0,6.0,911.0,169.0,388.0,0.436,78.0,211.0,0.37,91.0,177.0,0.514,0.536,71.0,82.0,0.866,70.0,132.0,202.0,37.0,25.0,14.0,56.0,81.0,487.0,0.0,
2010-11,22,ORL,NBA,PF,64.0,14.0,1424.0,226.0,525.0,0.43,134.0,341.0,0.393,92.0,184.0,0.5,0.558,95.0,117.0,0.812,129.0,226.0,355.0,52.0,30.0,38.0,49.0,137.0,681.0,0.0,
2011-12,23,ORL,NBA,PF,61.0,61.0,1964.0,332.0,757.0,0.439,166.0,422.0,0.393,166.0,335.0,0.496,0.548,150.0,171.0,0.877,224.0,247.0,471.0,54.0,50.0,26.0,57.0,146.0,980.0,0.0,MIP-1
2012-13,24,NOH,NBA,PF,81.0,22.0,2503.0,472.0,1115.0,0.423,213.0,557.0,0.382,259.0,558.0,0.464,0.519,152.0,180.0,0.844,191.0,328.0,519.0,97.0,42.0,31.0,97.0,179.0,1309.0,0.0,6MOY-5
2013-14,25,NOP,NBA,PF,22.0,14.0,795.0,155.0,354.0,0.438,67.0,164.0,0.409,88.0,190.0,0.463,0.532,59.0,62.0,0.952,66.0,76.0,142.0,17.0,10.0,7.0,20.0,47.0,436.0,0.0,
2014-15,26,NOP,NBA,PF,61.0,5.0,1675.0,291.0,729.0,0.399,122.0,359.0,0.34,169.0,370.0,0.457,0.483,129.0,151.0,0.854,108.0,187.0,295.0,55.0,33.0,20.0,62.0,113.0,833.0,0.0,
2015-16,27,NOP,NBA,PF,66.0,7.0,2008.0,397.0,929.0,0.427,131.0,358.0,0.366,266.0,571.0,0.466,0.498,199.0,228.0,0.873,131.0,265.0,396.0,73.0,38.0,25.0,90.0,109.0,1124.0,0.0,6MOY-6
2016-17,28,HOU,NBA,PF,72.0,72.0,2116.0,323.0,773.0,0.418,204.0,506.0,0.403,119.0,267.0,0.446,0.55,129.0,150.0,0.86,112.0,218.0,330.0,68.0,31.0,14.0,55.0,142.0,979.0,0.0,
2017-18,29,HOU,NBA,PF,66.0,50.0,1725.0,207.0,480.0,0.431,131.0,339.0,0.386,76.0,141.0,0.539,0.568,72.0,93.0,0.774,94.0,237.0,331.0,60.0,24.0,21.0,42.0,126.0,617.0,0.0,
2018-19,30,2TM,NBA,PF,25.0,8.0,322.0,21.0,69.0,0.304,9.0,40.0,0.225,12.0,29.0,0.414,0.37,12.0,16.0,0.75,18.0,36.0,54.0,19.0,4.0,1.0,14.0,25.0,63.0,0.0,
2018-19,30,PHO,NBA,PF,15.0,8.0,278.0,19.0,60.0,0.317,7.0,34.0,0.206,12.0,26.0,0.462,0.375,11.0,14.0,0.786,14.0,31.0,45.0,17.0,3.0,1.0,12.0,23.0,56.0,0.0,
2018-19,30,MIA,NBA,PF,10.0,0.0,44.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,3.0,0.0,0.333,1.0,2.0,0.5,4.0,5.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,
2019-20,31,HOU,NBA,C,2.0,0.0,14.0,2.0,7.0,0.286,1.0,5.0,0.2,1.0,2.0,0.5,0.357,0.0,0.0,,0.0,7.0,7.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,649.0,289.0,16769.0,2755.0,6533.0,0.422,1325.0,3491.0,0.38,1430.0,3042.0,0.47,0.523,1166.0,1366.0,0.854,1247.0,2166.0,3413.0,586.0,332.0,217.0,606.0,1263.0,8001.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,37.0,2119.0,348.0,825.0,0.422,167.0,441.0,0.38,181.0,384.0,0.47,0.523,147.0,173.0,0.854,158.0,274.0,431.0,74.0,42.0,27.0,77.0,160.0,1011.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),,230.0,48.0,6981.0,1315.0,3127.0,0.421,533.0,1438.0,0.371,782.0,1689.0,0.463,0.506,539.0,621.0,0.868,496.0,856.0,1352.0,242.0,123.0,83.0,269.0,448.0,3702.0,0.0,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,188.0,81.0,4299.0,727.0,1670.0,0.435,378.0,974.0,0.388,349.0,696.0,0.501,0.549,316.0,370.0,0.854,423.0,605.0,1028.0,143.0,105.0,78.0,162.0,364.0,2148.0,0.0,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,140.0,122.0,3855.0,532.0,1260.0,0.422,336.0,850.0,0.395,196.0,410.0,0.478,0.556,201.0,243.0,0.827,206.0,462.0,668.0,130.0,56.0,35.0,98.0,269.0,1601.0,0.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,66.0,30.0,1312.0,160.0,407.0,0.393,69.0,189.0,0.365,91.0,218.0,0.417,0.478,98.0,116.0,0.845,104.0,207.0,311.0,52.0,44.0,20.0,63.0,157.0,487.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,15.0,8.0,278.0,19.0,60.0,0.317,7.0,34.0,0.206,12.0,26.0,0.462,0.375,11.0,14.0,0.786,14.0,31.0,45.0,17.0,3.0,1.0,12.0,23.0,56.0,0.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,10.0,0.0,44.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,3.0,0.0,0.333,1.0,2.0,0.5,4.0,5.0,9.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,
