"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2011-12,24,DAL,NBA,C,4.0,0.0,27.0,0.4,0.4,0.4,0.5,0.425,0.4,0.0,89.0,84.0,82.0,66.0,81.0,145.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2013-14,26,DAL,NBA,C,6.0,0.0,90.0,0.833,0.833,0.833,0.5,0.799,0.333,0.0,183.0,171.0,166.0,66.0,148.0,117.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2016-17,29,MEM,NBA,PF,2.0,0.0,12.0,0.4,0.4,0.4,,0.4,0.0,0.0,87.0,79.0,78.0,,72.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,129.0,0.679,0.679,0.679,0.5,0.666,0.286,0.0,150.0,139.0,135.0,66.0,123.0,101.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,10.0,0.0,117.0,0.739,0.739,0.739,0.5,0.716,0.348,0.0,164.0,152.0,148.0,66.0,133.0,123.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,2.0,0.0,12.0,0.4,0.4,0.4,,0.4,0.0,0.0,87.0,79.0,78.0,,72.0,0.0,0.0,
