"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2006-07,20,GSW,NBA,C,11.0,8.0,267.0,0.73,0.73,0.73,0.533,0.697,0.811,0.0,159.0,150.0,147.0,71.0,129.0,248.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2012-13,26,GSW,NBA,C,3.0,0.0,17.0,,,,,,,,,,,,,,,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,14.0,8.0,284.0,0.73,0.73,0.73,0.533,0.697,0.811,0.0,160.0,150.0,147.0,71.0,129.0,248.0,0.0,
