Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2003-04,18,DET,NBA,C,8.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.25,1.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,
2004-05,19,DET,NBA,C,9.0,0.0,21.0,2.0,7.0,0.286,0.0,0.0,2.0,7.0,0.286,0.286,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,21,ORL,NBA,PF,4.0,0.0,115.0,20.0,34.0,0.588,0.0,0.0,20.0,34.0,0.588,0.588,9.0,17.0,0.529,10.0,8.0,18.0,4.0,1.0,4.0,2.0,9.0,49.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,21.0,0.0,150.0,22.0,45.0,0.489,0.0,0.0,22.0,45.0,0.489,0.489,11.0,22.0,0.5,12.0,13.0,25.0,6.0,2.0,5.0,6.0,13.0,55.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,586.0,86.0,176.0,0.489,0.0,0.0,86.0,176.0,0.489,0.489,43.0,86.0,0.5,47.0,51.0,98.0,23.0,8.0,20.0,23.0,51.0,215.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,17.0,0.0,35.0,2.0,11.0,0.182,0.0,0.0,2.0,11.0,0.182,0.182,2.0,5.0,0.4,2.0,5.0,7.0,2.0,1.0,1.0,4.0,4.0,6.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,4.0,0.0,115.0,20.0,34.0,0.588,0.0,0.0,20.0,34.0,0.588,0.588,9.0,17.0,0.529,10.0,8.0,18.0,4.0,1.0,4.0,2.0,9.0,49.0,0.0,
