"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2003-04,18,DET,NBA,C,8.0,0.0,14.0,0.0,0.0,0.0,0.25,0.087,1.0,0.0,0.0,0.0,0.0,33.0,17.0,330.0,0.0,
2004-05,19,DET,NBA,C,9.0,0.0,21.0,0.286,0.286,0.286,1.0,0.336,0.143,0.0,64.0,61.0,59.0,132.0,63.0,44.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2006-07,21,ORL,NBA,PF,4.0,0.0,115.0,0.588,0.588,0.588,0.529,0.591,0.5,0.0,128.0,121.0,119.0,70.0,109.0,153.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,21.0,0.0,150.0,0.489,0.489,0.489,0.5,0.503,0.489,0.0,109.0,101.0,99.0,66.0,93.0,152.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,17.0,0.0,35.0,0.182,0.182,0.182,0.4,0.227,0.455,0.0,41.0,39.0,38.0,53.0,43.0,148.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,4.0,0.0,115.0,0.588,0.588,0.588,0.529,0.591,0.5,0.0,128.0,121.0,119.0,70.0,109.0,153.0,0.0,
