"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2004-05,23,WAS,NBA,EC1,CHI,W (4-2),3.0,20.0,5.0,5.0,1.0,0.0,0.7,5.0,13.0,0.385,0.0,0.0,5.0,13.0,0.385,0.385,5.0,9.0,0.556,4.0,11.0,15.0,3.0,0.0,2.0,2.0,5.0,15.0,
2005-06,24,LAL,NBA,WC1,PHO,L (3-4),7.0,32.1,12.9,6.6,1.0,0.3,0.9,34.0,65.0,0.523,0.0,0.0,34.0,65.0,0.523,0.523,22.0,31.0,0.71,17.0,29.0,46.0,7.0,2.0,6.0,12.0,21.0,90.0,
2006-07,25,LAL,NBA,WC1,PHO,L (1-4),5.0,26.6,8.6,5.6,0.2,0.2,0.8,19.0,36.0,0.528,0.0,0.0,19.0,36.0,0.528,0.528,5.0,9.0,0.556,13.0,15.0,28.0,1.0,1.0,4.0,9.0,16.0,43.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,27,DET,NBA,EC1,CLE,L (0-4),3.0,16.0,3.0,5.0,0.0,0.0,1.0,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,3.0,4.0,0.75,6.0,9.0,15.0,0.0,0.0,3.0,3.0,12.0,9.0,
4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),1-3,18.0,25.9,8.7,5.8,0.6,0.2,0.8,61.0,122.0,0.5,0.0,0.0,61.0,122.0,0.5,0.5,35.0,53.0,0.66,40.0,64.0,104.0,11.0,3.0,15.0,26.0,54.0,157.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),WC1 (2 Series),0-2,12.0,29.8,11.1,6.2,0.7,0.3,0.8,53.0,101.0,0.525,0.0,0.0,53.0,101.0,0.525,0.525,27.0,40.0,0.675,30.0,44.0,74.0,8.0,3.0,10.0,21.0,37.0,133.0,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),1-1,6.0,18.0,4.0,5.0,0.5,0.0,0.8,8.0,21.0,0.381,0.0,0.0,8.0,21.0,0.381,0.381,8.0,13.0,0.615,10.0,20.0,30.0,3.0,0.0,5.0,5.0,17.0,24.0,
