Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2019-20,22,PHO,NBA,SG,31.0,0.0,328.0,4.2,12.4,0.336,1.5,5.5,0.28,2.6,6.9,0.381,0.398,1.3,1.8,0.75,0.8,4.3,5.0,4.8,1.6,0.3,2.0,3.2,11.2,
2020-21,23,OKC,NBA,SG,33.0,1.0,788.0,5.8,13.1,0.446,3.2,7.7,0.423,2.6,5.4,0.479,0.57,1.2,1.6,0.765,0.5,3.7,4.2,5.5,0.9,0.3,2.1,2.8,16.1,
2021-22,24,OKC,NBA,SG,48.0,4.0,801.0,5.6,14.7,0.378,2.4,8.4,0.29,3.1,6.4,0.493,0.46,1.7,2.1,0.809,0.9,2.7,3.5,4.9,1.3,0.2,1.7,3.3,15.3,
2022-23,25,GSW,NBA,SG,45.0,2.0,816.0,5.2,10.7,0.488,1.5,4.0,0.389,3.7,6.7,0.546,0.56,1.7,1.8,0.927,0.3,3.1,3.4,6.0,1.0,0.2,1.3,2.8,13.6,
2023-24,26,CLE,NBA,SG,2.0,0.0,15.0,4.8,9.6,0.5,0.0,2.4,0.0,4.8,7.2,0.667,0.5,0.0,0.0,,2.4,0.0,2.4,7.2,0.0,0.0,2.4,4.8,9.6,
2024-25,27,CLE,NBA,SG,70.0,3.0,1392.0,8.2,16.0,0.516,2.9,6.5,0.439,5.4,9.4,0.57,0.606,3.3,3.8,0.872,1.3,3.2,4.5,6.1,2.0,0.1,2.4,2.6,22.7,6MOY-3
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,229.0,10.0,4140.0,6.3,13.8,0.458,2.5,6.5,0.381,3.9,7.3,0.526,0.547,2.1,2.5,0.85,0.8,3.2,4.1,5.6,1.4,0.2,2.0,2.9,17.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,81.0,5.0,1589.0,5.7,13.9,0.41,2.8,8.0,0.353,2.9,5.9,0.487,0.511,1.4,1.8,0.79,0.7,3.2,3.8,5.2,1.1,0.2,1.9,3.0,15.7,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,72.0,3.0,1407.0,8.2,15.9,0.516,2.8,6.5,0.437,5.4,9.4,0.571,0.605,3.3,3.8,0.872,1.3,3.1,4.5,6.1,2.0,0.1,2.4,2.7,22.6,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,45.0,2.0,816.0,5.2,10.7,0.488,1.5,4.0,0.389,3.7,6.7,0.546,0.56,1.7,1.8,0.927,0.3,3.1,3.4,6.0,1.0,0.2,1.3,2.8,13.6,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,31.0,0.0,328.0,4.2,12.4,0.336,1.5,5.5,0.28,2.6,6.9,0.381,0.398,1.3,1.8,0.75,0.8,4.3,5.0,4.8,1.6,0.3,2.0,3.2,11.2,
