"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2023-24,20,UTA,NBA,PF,40,23,856,0.45,0.55,0.379,0.56,0.793,0.578,0.121,0.583,95,101,104,103,101,100,49,148,6.7,-1.2,
2024-25,21,UTA,NBA,PF,3,3,75,0.222,0.167,0.25,0.306,0.75,0.354,0.222,0.667,48,31,69,56,96,61,92,158,-8.6,-8.8,
2025-26,22,UTA,NBA,PF,11,3,157,0.364,0.458,0.25,0.42,0.7,0.455,0.227,0.455,77,84,70,77,89,78,81,109,-10.9,-12.4,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,54,29,1088,0.424,0.515,0.355,0.525,0.767,0.545,0.142,0.57,90,94,97,96,98,94,57,143,-12.8,-22.4,
