"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2018-19,29,BRK,NBA,C,81.0,1.0,1446.0,0.616,2.3,0.993,0.798,0.189,0.003,0.003,0.007,0.62,0.689,0.351,0.0,0.0,0.0,0.602,0.152,42.0,0.0,0.0,0.0,6MOY-11
2019-20,30,UTA,NBA,C,28.0,1.0,303.0,0.478,3.2,1.0,0.609,0.37,0.0,0.022,0.0,0.478,0.607,0.235,,1.0,,0.545,0.065,3.0,,0.0,0.0,
2020-21,31,MIN,NBA,C,23.0,7.0,299.0,0.432,1.9,1.0,0.727,0.273,0.0,0.0,0.0,0.432,0.469,0.333,,,,0.368,0.159,7.0,,0.0,0.0,
2021-22,32,CLE,NBA,C,31.0,3.0,201.0,0.688,2.3,1.0,0.75,0.25,0.0,0.0,0.0,0.688,0.75,0.5,,,,0.727,0.125,2.0,,0.0,0.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,722.0,106.0,13756.0,0.567,3.6,0.999,0.61,0.263,0.096,0.03,0.001,0.568,0.675,0.417,0.385,0.298,0.0,0.644,0.155,435.0,0.0,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,12.0,1562.0,0.567,3.6,0.999,0.61,0.263,0.096,0.03,0.001,0.568,0.675,0.417,0.385,0.298,0.0,0.644,0.155,49.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,205.0,12.0,3944.0,0.585,2.3,0.999,0.722,0.257,0.018,0.001,0.001,0.586,0.648,0.419,0.5,0.0,0.0,0.594,0.148,98.0,0.0,1.0,0.0,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,176.0,50.0,4223.0,0.547,6.1,0.999,0.448,0.294,0.19,0.067,0.001,0.548,0.716,0.468,0.367,0.286,0.0,0.688,0.155,147.0,0.0,1.0,0.0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,99.0,8.0,1500.0,0.529,5.0,1.0,0.533,0.261,0.157,0.048,0.0,0.529,0.654,0.372,0.426,0.333,,0.686,0.15,56.0,,0.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,81.0,1.0,1446.0,0.616,2.3,0.993,0.798,0.189,0.003,0.003,0.007,0.62,0.689,0.351,0.0,0.0,0.0,0.602,0.152,42.0,0.0,0.0,0.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,79.0,24.0,1840.0,0.601,2.2,1.0,0.721,0.243,0.036,0.0,0.0,0.601,0.686,0.386,0.353,,,0.652,0.181,80.0,,0.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,31.0,3.0,201.0,0.688,2.3,1.0,0.75,0.25,0.0,0.0,0.0,0.688,0.75,0.5,,,,0.727,0.125,2.0,,0.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,28.0,1.0,303.0,0.478,3.2,1.0,0.609,0.37,0.0,0.022,0.0,0.478,0.607,0.235,,1.0,,0.545,0.065,3.0,,0.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,23.0,7.0,299.0,0.432,1.9,1.0,0.727,0.273,0.0,0.0,0.0,0.432,0.469,0.333,,,,0.368,0.159,7.0,,0.0,0.0,
