"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2012-13,23.0,MEM,NBA,12:40,3.0,4.0,0.0,0.0,3.0,4.0,3.0,4.0,2.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,6.0,6.6
2013-14,24.0,MEM,NBA,9:20,1.0,5.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,3.0,6.0,0.0,1.0,2.0,1.0,1.0,2.0,3.6
2015-16,26.0,POR,NBA,29:35,5.0,8.0,0.0,1.0,5.0,7.0,6.0,8.0,6.0,8.0,12.0,4.0,1.0,3.0,2.0,6.0,11.0,11.8
2017-18,28.0,POR,NBA,20:58,3.0,6.0,0.0,0.0,3.0,6.0,1.0,2.0,5.0,8.0,13.0,0.0,0.0,1.0,2.0,3.0,6.0,6.6
2018-19,29.0,BRK,NBA,25:07,5.0,7.0,0.0,0.0,5.0,7.0,2.0,2.0,3.0,13.0,16.0,2.0,0.0,1.0,0.0,4.0,12.0,14.9
Career,,,,29:35,5.0,8.0,0.0,1.0,5.0,7.0,6.0,8.0,6.0,13.0,16.0,4.0,1.0,3.0,2.0,6.0,12.0,14.9
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,MEM,NBA,12:40,3.0,5.0,0.0,0.0,3.0,5.0,3.0,4.0,4.0,5.0,6.0,0.0,1.0,2.0,1.0,2.0,6.0,6.6
2 Seasons,,POR,NBA,29:35,5.0,8.0,0.0,1.0,5.0,7.0,6.0,8.0,6.0,8.0,13.0,4.0,1.0,3.0,2.0,6.0,11.0,11.8
1 Season,,BRK,NBA,25:07,5.0,7.0,0.0,0.0,5.0,7.0,2.0,2.0,3.0,13.0,16.0,2.0,0.0,1.0,0.0,4.0,12.0,14.9
