Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2009-10,22,POR,NBA,PF,63.0,2.0,707.0,8.2,16.6,0.495,0.0,0.2,0.0,8.2,16.4,0.5,0.495,2.4,3.7,0.646,4.2,8.2,12.4,1.1,1.9,1.7,1.2,7.5,18.8,112.0,104.0,
2010-11,23,2TM,NBA,PF,78.0,18.0,1637.0,7.2,15.6,0.462,0.0,0.4,0.077,7.2,15.2,0.473,0.463,1.5,2.1,0.726,3.2,6.0,9.2,1.4,1.8,1.4,1.7,5.9,16.0,101.0,107.0,
2010-11,23,POR,NBA,PF,56.0,9.0,1108.0,6.2,14.3,0.433,0.0,0.2,0.0,6.2,14.1,0.439,0.433,1.6,2.2,0.711,3.6,5.7,9.3,1.5,1.9,1.6,1.6,6.8,14.0,100.0,107.0,
2010-11,23,CHA,NBA,PF,22.0,9.0,529.0,9.3,18.3,0.508,0.1,0.9,0.111,9.2,17.4,0.529,0.511,1.3,1.7,0.765,2.3,6.6,8.9,1.3,1.5,1.1,1.8,3.8,20.0,103.0,108.0,
2011-12,24,MEM,NBA,PF,64.0,5.0,1124.0,6.8,13.1,0.516,0.0,0.1,0.0,6.8,13.0,0.52,0.516,2.1,3.2,0.652,4.3,7.3,11.6,1.7,2.0,1.6,1.4,4.6,15.7,115.0,101.0,
2012-13,25,MIN,NBA,PF,80.0,9.0,2010.0,8.1,17.3,0.468,0.0,0.2,0.0,8.1,17.1,0.472,0.468,1.7,2.6,0.65,3.7,6.8,10.5,1.7,2.2,1.0,1.4,3.9,17.9,103.0,105.0,
2013-14,26,MIN,NBA,PF,81.0,7.0,1635.0,7.1,15.4,0.464,0.0,0.2,0.0,7.1,15.2,0.468,0.464,1.1,2.0,0.567,3.4,6.6,10.0,2.5,1.9,1.7,1.3,4.4,15.4,104.0,105.0,
2014-15,27,NOP,NBA,PF,66.0,27.0,1652.0,4.9,10.8,0.457,0.0,0.3,0.1,4.9,10.5,0.468,0.459,0.9,1.5,0.617,2.2,5.9,8.1,1.6,1.5,1.2,1.1,3.2,10.8,102.0,108.0,
2015-16,28,NOP,NBA,SF,80.0,46.0,1971.0,4.7,10.4,0.451,1.4,4.4,0.316,3.3,6.0,0.55,0.518,1.4,2.1,0.695,1.4,4.5,5.9,1.9,1.1,0.8,1.0,4.4,12.2,109.0,112.0,
2016-17,29,NOP,NBA,PF,66.0,35.0,1649.0,5.2,10.7,0.485,2.1,5.4,0.392,3.1,5.3,0.579,0.584,0.5,0.8,0.593,1.7,6.6,8.2,1.1,1.2,0.8,0.8,3.0,12.9,114.0,109.0,
2017-18,30,2TM,NBA,SF,73.0,25.0,1562.0,5.0,11.2,0.451,1.8,5.2,0.345,3.3,6.0,0.541,0.53,1.0,1.6,0.596,2.4,6.8,9.2,1.5,1.2,0.9,1.0,3.4,12.8,110.0,110.0,
2017-18,30,NOP,NBA,SF,51.0,24.0,1115.0,4.2,9.6,0.44,1.5,4.6,0.324,2.7,5.0,0.547,0.518,0.9,1.5,0.556,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.8,110.0,111.0,
2017-18,30,BRK,NBA,SF,22.0,1.0,447.0,7.1,15.1,0.468,2.5,6.5,0.383,4.6,8.6,0.532,0.55,1.2,1.7,0.688,3.0,8.4,11.4,2.4,1.3,1.5,1.8,3.9,17.8,110.0,109.0,
2018-19,31,SAS,NBA,PF,64.0,21.0,928.0,3.9,8.3,0.475,1.6,3.4,0.462,2.4,4.9,0.484,0.57,0.7,0.9,0.778,2.5,7.4,9.9,2.6,1.4,0.7,1.2,3.7,10.2,121.0,111.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,715.0,195.0,14875.0,6.1,12.9,0.469,0.7,2.1,0.345,5.3,10.8,0.494,0.498,1.3,2.0,0.649,2.7,6.4,9.1,1.7,1.6,1.1,1.2,4.2,14.1,107.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),,263.0,132.0,6387.0,4.8,10.4,0.46,1.3,3.7,0.342,3.5,6.7,0.524,0.521,1.0,1.5,0.635,1.8,5.7,7.5,1.5,1.2,0.9,0.9,3.5,11.8,109.0,110.0,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,161.0,16.0,3645.0,7.6,16.4,0.466,0.0,0.2,0.0,7.6,16.2,0.47,0.466,1.5,2.4,0.618,3.5,6.7,10.2,2.1,2.0,1.3,1.4,4.2,16.7,103.0,105.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,119.0,11.0,1815.0,7.0,15.2,0.459,0.0,0.2,0.0,7.0,15.0,0.465,0.459,1.9,2.8,0.677,3.8,6.7,10.5,1.3,1.9,1.6,1.4,7.1,15.9,105.0,106.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,64.0,5.0,1124.0,6.8,13.1,0.516,0.0,0.1,0.0,6.8,13.0,0.52,0.516,2.1,3.2,0.652,4.3,7.3,11.6,1.7,2.0,1.6,1.4,4.6,15.7,115.0,101.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,64.0,21.0,928.0,3.9,8.3,0.475,1.6,3.4,0.462,2.4,4.9,0.484,0.57,0.7,0.9,0.778,2.5,7.4,9.9,2.6,1.4,0.7,1.2,3.7,10.2,121.0,111.0,
