"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 26_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2021-22,20,ATL,NBA,PF,2,0,9,0.0,20.9,0.667,0.0,0.0,0.0,0.667,0.333,0.0,,,,0.0,0.0,,,0.0,0,0.0,0,0,
2022-23,21,ATL,NBA,SF,6,0,56,0.417,15.7,0.542,0.167,0.25,0.042,0.083,0.458,0.462,0.5,0.5,0.0,0.5,0.364,0.667,1.0,0.125,2,0.0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,8,0,65,0.37,18.3,0.556,0.148,0.222,0.037,0.148,0.444,0.4,0.5,0.5,0.0,0.25,0.333,0.667,1.0,0.111,2,0.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,666,0.37,18.3,0.556,0.148,0.222,0.037,0.148,0.444,0.4,0.5,0.5,0.0,0.25,0.333,0.667,1.0,0.111,21,0.0,0,0,
