Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2010-11,21,WAS,NBA,PF,58.0,1.0,635.0,8.4,0.479,0.0,0.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,-0.2,0.5,0.2,0.017,-5.8,-1.0,-6.9,-0.8,
2011-12,22,WAS,NBA,C,57.0,21.0,1176.0,15.8,0.549,0.003,0.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,1.2,1.1,2.3,0.094,-1.4,-0.3,-1.7,0.1,
2012-13,23,WAS,NBA,C,79.0,8.0,1721.0,10.3,0.478,0.0,0.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,-2.1,2.2,0.1,0.004,-4.9,-0.7,-5.5,-1.5,
2013-14,24,WAS,NBA,C,53.0,1.0,578.0,12.5,0.533,0.0,0.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9,21.5,0.2,0.6,0.8,0.066,-4.3,-0.8,-5.2,-0.5,
2014-15,25,WAS,NBA,C,79.0,0.0,1235.0,12.5,0.535,0.004,0.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,0.0,1.7,1.7,0.066,-4.1,0.3,-3.8,-0.6,
2015-16,26,NYK,NBA,C,48.0,0.0,526.0,10.8,0.435,0.01,0.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,-0.8,0.7,-0.2,-0.015,-4.4,0.6,-3.8,-0.2,
2016-17,27,IND,NBA,PF,49.0,3.0,559.0,14.4,0.559,0.01,0.111,8.3,20.0,14.3,6.7,0.6,3.1,12.3,19.0,0.4,0.6,1.0,0.082,-2.5,-0.9,-3.4,-0.2,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,423.0,34.0,6430.0,12.1,0.509,0.003,0.15,8.8,16.8,12.8,6.5,0.7,3.7,15.4,20.5,-1.4,7.3,5.9,0.044,-3.9,-0.4,-4.3,-3.6,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,7.0,1246.0,12.1,0.509,0.003,0.15,8.8,16.8,12.8,6.5,0.7,3.7,15.4,20.5,-0.3,1.4,1.1,0.044,-3.9,-0.4,-4.3,-0.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (5 Yrs),WAS (5 Yrs),WAS (5 Yrs),WAS (5 Yrs),,326.0,31.0,5345.0,12.0,0.512,0.002,0.158,9.0,16.2,12.6,5.7,0.7,3.7,15.5,20.5,-1.0,6.1,5.1,0.046,-4.0,-0.4,-4.4,-3.2,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,49.0,3.0,559.0,14.4,0.559,0.01,0.111,8.3,20.0,14.3,6.7,0.6,3.1,12.3,19.0,0.4,0.6,1.0,0.082,-2.5,-0.9,-3.4,-0.2,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,48.0,0.0,526.0,10.8,0.435,0.01,0.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,-0.8,0.7,-0.2,-0.015,-4.4,0.6,-3.8,-0.2,
