Season,Team,Lg,Salary
2010-11,Washington Wizards,NBA,"$1,563,120"
2011-12,Washington Wizards,NBA,"$1,680,360"
2012-13,Washington Wizards,NBA,"$1,797,600"
2013-14,Washington Wizards,NBA,"$2,761,114"
2014-15,Washington Wizards,NBA,"$3,898,692"
2015-16,New York Knicks,NBA,"$2,800,000"
2016-17,Indiana Pacers,NBA,"$1,800,000"
Career,(may be incomplete),,"$16,300,886"
