"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2020-21,26,NYK,NBA,PG,2.0,2.0,13.0,0.0,0.0,0.0,0.5,0.085,0.4,0.0,0.0,0.0,0.0,64.0,15.0,162.0,0.0,
2021-22,27,PHO,NBA,PG,2.0,0.0,8.0,0.667,0.667,0.667,,0.667,0.0,0.0,145.0,125.0,125.0,,118.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,4.0,2.0,21.0,0.25,0.25,0.25,0.5,0.282,0.25,0.0,54.0,47.0,47.0,64.0,50.0,101.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,2.0,2.0,13.0,0.0,0.0,0.0,0.5,0.085,0.4,0.0,0.0,0.0,0.0,64.0,15.0,162.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,2.0,0.0,8.0,0.667,0.667,0.667,,0.667,0.0,0.0,145.0,125.0,125.0,,118.0,0.0,0.0,
