Highlight,Unnamed: 1,In Stathead
"Career high, Points",34.0,View full stats from top 20 games
"Career high, Rebounds",17.0,View full stats from top 20 games
"Career high, Assists",16.0,View full stats from top 20 games
"Career high, Steals",6.0,View full stats from top 20 games
"Career high, Blocks",4.0,View full stats from top 20 games
"Career high, Game Score",38.0,View full stats from top 20 games
Triple-Doubles,9.0,View all
