"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2023-24,23,GSW,NBA,PF,68,16,1130,0.702,2.5,0.997,0.648,0.343,0.006,0.0,0.003,0.704,0.777,0.561,1.0,,0.0,0.751,0.373,112,0.0,,0,0,
2024-25,24,GSW,NBA,C,62,37,967,0.576,3.4,0.99,0.49,0.49,0.003,0.007,0.01,0.582,0.703,0.473,0.0,0.0,0.0,0.799,0.387,101,0.667,0.0,0,0,
2025-26,25,GSW,NBA,C,12,1,148,0.526,2.5,1.0,0.632,0.368,0.0,0.0,0.0,0.526,0.625,0.357,,,,0.7,0.342,11,,,0,0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,142,54,2245,0.635,2.8,0.994,0.576,0.411,0.004,0.003,0.006,0.639,0.739,0.504,0.667,0.0,0.0,0.768,0.378,224,0.5,0.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,31,1296,0.635,2.8,0.994,0.576,0.411,0.004,0.003,0.006,0.639,0.739,0.504,0.667,0.0,0.0,0.768,0.378,129,0.5,0.0,0,0,
