"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,26,SAS,NBA,PF,9,0,25,0.286,0.333,0.25,0.357,1.0,0.444,0.286,0.571,62,69,70.0,72,133.0,82,87,269,
2007-08,27,SAS,NBA,PF,2,0,9,0.667,0.667,,0.667,,0.667,0.0,0.0,146,138,,134,,123,0,0,
2008-09,28,SAS,NBA,PF,5,5,100,0.217,0.2,0.231,0.283,1.0,0.314,0.087,0.565,47,41,63.0,57,130.0,58,28,252,
2009-10,29,SAS,NBA,PF,10,0,173,0.432,0.529,0.37,0.545,1.0,0.557,0.045,0.614,94,108,104.0,109,132.0,103,15,276,
2010-11,30,SAS,NBA,PF,6,0,123,0.48,0.857,0.333,0.6,0.8,0.646,0.4,0.72,105,176,93.0,120,105.0,119,133,325,
2011-12,31,SAS,NBA,PF,13,0,165,0.313,0.222,0.348,0.438,0.6,0.453,0.156,0.719,70,47,100.0,90,80.0,86,57,318,
2012-13,32,SAS,NBA,PF,20,1,267,0.475,0.481,0.469,0.602,0.833,0.63,0.203,0.542,105,100,131.0,121,111.0,118,75,223,
2013-14,33,SAS,NBA,PF,22,2,136,0.476,0.667,0.333,0.571,0.75,0.593,0.19,0.571,105,137,93.0,114,99.0,110,67,220,
2014-15,34,SAS,NBA,PF,7,0,36,0.2,0.0,0.222,0.3,,0.3,0.0,0.9,45,0,63.0,60,,56,0,336,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,94,8,1034,0.402,0.477,0.355,0.511,0.811,0.539,0.165,0.616,88,98,100.0,103,107.0,100,58,265,
