"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2003-04,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2004-05,24,TOR,NBA,C,82,0,1553,0,0,2,16,82,-1.6,-0.1,6,15,115,14,30,,118,8,18,
2005-06,25,TOR,NBA,PF,78,6,1710,0,0,25,73,2,-4.6,-1.9,10,9,102,8,28,17,136,7,16,
2006-07,26,SAS,NBA,PF,56,0,653,0,0,7,92,2,2.3,-8.3,8,3,34,4,14,1,52,4,7,
2007-08,27,SAS,NBA,PF,68,3,853,0,0,1,83,15,4.7,-0.9,8,10,48,11,14,4,71,2,8,
2008-09,28,SAS,NBA,PF,81,67,1928,0,0,0,78,22,8.3,8.3,20,6,88,4,9,13,190,4,12,
2009-10,29,SAS,NBA,PF,65,8,1161,0,0,0,50,50,8.3,3.6,17,8,56,8,18,10,166,8,8,
2010-11,30,SAS,NBA,PF,66,1,1432,0,0,0,52,48,7.8,2.1,16,2,62,6,14,3,140,3,7,6MOY-15
2011-12,31,SAS,NBA,PF,65,2,1326,0,0,0,83,17,13.4,9.3,9,0,41,1,6,8,148,0,6,
2012-13,32,SAS,NBA,PF,68,4,909,0,0,0,58,42,4.5,-3.0,10,1,46,2,6,4,88,0,3,
2013-14,33,SAS,NBA,PF,61,0,690,0,0,0,65,35,6.3,-2.2,7,1,25,4,6,2,77,0,3,
2014-15,34,SAS,NBA,PF,72,19,935,0,0,0,81,19,0.3,-8.1,4,4,36,2,10,2,110,1,8,
2015-16,35,SAS,NBA,C,30,2,206,0,0,0,48,52,16.8,5.6,2,1,8,0,1,0,22,0,2,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,792,112,13356,0,0,4,64,32,4.6,1.2,117,60,661,64,156,64,1318,37,98,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,12,1383,0,0,4,64,32,4.6,1.2,12,6,68,7,16,,136,4,10,
,,,,,,,,,,,,,,,,,,,,,,,,
SAS (10 Yrs),SAS (10 Yrs),SAS (10 Yrs),SAS (10 Yrs),,632,106,10093,0,0,1,70,29,7.2,1.9,101,36,444,42,98,47,1064,22,64,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,160,6,3263,0,0,14,46,40,-3.2,-1.0,16,24,217,22,58,17,254,15,34,
