"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2004-05,24.0,TOR,NBA,38:05,8.0,12.0,5.0,6.0,7.0,12.0,5.0,5.0,4.0,5.0,8.0,3.0,2.0,2.0,3.0,6.0,21.0,19.3
2005-06,25.0,TOR,NBA,37:20,6.0,14.0,5.0,11.0,5.0,7.0,6.0,6.0,6.0,8.0,13.0,4.0,4.0,3.0,3.0,6.0,16.0,16.8
2006-07,26.0,SAS,NBA,27:06,7.0,12.0,3.0,5.0,5.0,10.0,4.0,4.0,7.0,7.0,11.0,3.0,2.0,3.0,3.0,6.0,18.0,14.7
2007-08,27.0,SAS,NBA,39:15,9.0,16.0,3.0,8.0,6.0,12.0,5.0,5.0,6.0,11.0,17.0,3.0,3.0,1.0,5.0,5.0,25.0,21.3
2008-09,28.0,SAS,NBA,38:47,10.0,17.0,6.0,8.0,7.0,11.0,2.0,3.0,7.0,9.0,13.0,4.0,2.0,2.0,3.0,6.0,23.0,20.6
2009-10,29.0,SAS,NBA,34:07,10.0,16.0,6.0,10.0,6.0,8.0,4.0,5.0,4.0,9.0,10.0,5.0,3.0,2.0,2.0,6.0,28.0,26.5
2010-11,30.0,SAS,NBA,36:15,7.0,12.0,7.0,9.0,4.0,7.0,7.0,8.0,6.0,6.0,11.0,4.0,2.0,2.0,3.0,4.0,21.0,19.5
2011-12,31.0,SAS,NBA,35:41,6.0,12.0,5.0,11.0,2.0,6.0,5.0,7.0,3.0,10.0,10.0,5.0,2.0,2.0,2.0,4.0,20.0,17.4
2012-13,32.0,SAS,NBA,30:43,7.0,10.0,3.0,6.0,5.0,8.0,2.0,2.0,3.0,10.0,12.0,3.0,2.0,4.0,2.0,5.0,17.0,17.6
2013-14,33.0,SAS,NBA,25:33,5.0,10.0,4.0,7.0,4.0,5.0,4.0,4.0,2.0,9.0,10.0,4.0,3.0,2.0,2.0,3.0,14.0,14.5
2014-15,34.0,SAS,NBA,31:48,7.0,12.0,4.0,8.0,3.0,7.0,8.0,8.0,3.0,7.0,8.0,3.0,2.0,4.0,2.0,4.0,18.0,15.8
2015-16,35.0,SAS,NBA,24:09,4.0,6.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,3.0,10.0,9.6
Career,,,,39:15,10.0,17.0,7.0,11.0,7.0,12.0,8.0,8.0,7.0,11.0,17.0,5.0,4.0,4.0,5.0,6.0,28.0,26.5
,,,,,,,,,,,,,,,,,,,,,,
10 Seasons,,SAS,NBA,39:15,10.0,17.0,7.0,11.0,7.0,12.0,8.0,8.0,7.0,11.0,17.0,5.0,3.0,4.0,5.0,6.0,28.0,26.5
2 Seasons,,TOR,NBA,38:05,8.0,14.0,5.0,11.0,7.0,12.0,6.0,6.0,6.0,8.0,13.0,4.0,4.0,3.0,3.0,6.0,21.0,19.3
