"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2015-16,23,CHO,NBA,EC1,MIA,L (3-4),7.0,27.1,7.1,4.3,1.1,0.9,0.7,14.0,46.0,0.304,5.0,17.0,0.294,9.0,29.0,0.31,0.359,17.0,21.0,0.81,3.0,27.0,30.0,8.0,6.0,5.0,2.0,15.0,50.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,28,PHO,NBA,WC1,LAL,W (4-2),4.0,7.8,1.3,1.5,2.3,0.3,0.8,2.0,9.0,0.222,0.0,3.0,0.0,2.0,6.0,0.333,0.222,1.0,1.0,1.0,0.0,6.0,6.0,9.0,1.0,3.0,3.0,8.0,5.0,
2020-21,28,PHO,NBA,WCS,DEN,W (4-0),2.0,3.5,2.5,1.0,1.0,0.0,0.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.625,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,
2020-21,28,PHO,NBA,FIN,MIL,L (2-4),4.0,7.3,3.0,1.5,0.8,0.3,0.0,6.0,9.0,0.667,0.0,0.0,,6.0,9.0,0.667,0.667,0.0,0.0,,2.0,4.0,6.0,3.0,1.0,0.0,1.0,1.0,12.0,
2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2 Yrs (4 Series),2-2,17.0,15.1,4.2,2.6,1.3,0.5,0.5,24.0,68.0,0.353,6.0,22.0,0.273,18.0,46.0,0.391,0.397,18.0,22.0,0.818,5.0,39.0,44.0,22.0,8.0,8.0,6.0,24.0,72.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,4.0,7.8,1.3,1.5,2.3,0.3,0.8,2.0,9.0,0.222,0.0,3.0,0.0,2.0,6.0,0.333,0.222,1.0,1.0,1.0,0.0,6.0,6.0,9.0,1.0,3.0,3.0,8.0,5.0,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),0-1,7.0,27.1,7.1,4.3,1.1,0.9,0.7,14.0,46.0,0.304,5.0,17.0,0.294,9.0,29.0,0.31,0.359,17.0,21.0,0.81,3.0,27.0,30.0,8.0,6.0,5.0,2.0,15.0,50.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,2.0,3.5,2.5,1.0,1.0,0.0,0.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.625,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,4.0,7.3,3.0,1.5,0.8,0.3,0.0,6.0,9.0,0.667,0.0,0.0,,6.0,9.0,0.667,0.667,0.0,0.0,,2.0,4.0,6.0,3.0,1.0,0.0,1.0,1.0,12.0,
