Season,Team,Lg,Salary
2015-16,Charlotte Hornets,NBA,"$2,612,500"
2016-17,Charlotte Hornets,NBA,"$2,730,000"
2017-18,Charlotte Hornets,NBA,"$2,847,600"
2018-19,Charlotte Hornets,NBA,"$3,627,842"
2019-20,Phoenix Suns,NBA,"$4,767,000"
2020-21,Phoenix Suns,NBA,"$1,620,564"
2021-22,Phoenix Suns,NBA,"$2,089,448"
2022-23,Houston Rockets,NBA,"$1,836,090"
Career,(may be incomplete),,"$22,131,044"
