"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2017-18,20.0,DAL,NBA,40:03,11.0,23.0,5.0,11.0,11.0,21.0,7.0,10.0,2.0,8.0,10.0,11.0,3.0,2.0,9.0,6.0,27.0,21.0
2018-19,21.0,TOT,NBA,39:46,12.0,25.0,3.0,9.0,9.0,16.0,11.0,19.0,3.0,9.0,10.0,15.0,4.0,2.0,6.0,5.0,31.0,24.3
2018-19,21.0,DAL,NBA,37:47,12.0,19.0,3.0,6.0,9.0,15.0,5.0,10.0,2.0,9.0,10.0,15.0,4.0,2.0,6.0,5.0,27.0,18.9
2018-19,21.0,NYK,NBA,39:46,11.0,25.0,3.0,9.0,9.0,16.0,11.0,19.0,3.0,6.0,6.0,13.0,3.0,2.0,5.0,4.0,31.0,24.3
2019-20,22.0,NYK,NBA,38:22,6.0,12.0,2.0,4.0,5.0,10.0,4.0,6.0,4.0,6.0,7.0,8.0,7.0,2.0,4.0,5.0,17.0,17.4
2020-21,23.0,TOT,NBA,27:09,7.0,13.0,2.0,5.0,5.0,9.0,3.0,4.0,2.0,10.0,12.0,11.0,3.0,3.0,4.0,5.0,17.0,16.2
2020-21,23.0,NYK,NBA,17:38,1.0,5.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,5.0
2020-21,23.0,DET,NBA,27:09,7.0,13.0,2.0,5.0,5.0,9.0,3.0,4.0,2.0,10.0,12.0,11.0,3.0,3.0,4.0,5.0,17.0,16.2
2021-22,24.0,POR,NBA,41:54,7.0,14.0,1.0,3.0,7.0,11.0,6.0,8.0,3.0,5.0,7.0,11.0,6.0,2.0,7.0,5.0,21.0,20.4
2022-23,25.0,CHO,NBA,37:17,8.0,16.0,2.0,6.0,7.0,14.0,5.0,6.0,2.0,7.0,9.0,11.0,6.0,3.0,4.0,5.0,18.0,18.3
2023-24,26.0,BRK,NBA,32:23,7.0,17.0,2.0,5.0,7.0,13.0,5.0,5.0,6.0,10.0,12.0,10.0,5.0,2.0,5.0,6.0,14.0,19.0
Career,,,,41:54,12.0,25.0,5.0,11.0,11.0,21.0,11.0,19.0,6.0,10.0,12.0,15.0,7.0,3.0,9.0,6.0,31.0,24.3
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,NYK,NBA,39:46,11.0,25.0,3.0,9.0,9.0,16.0,11.0,19.0,4.0,6.0,7.0,13.0,7.0,2.0,5.0,5.0,31.0,24.3
2 Seasons,,DAL,NBA,40:03,12.0,23.0,5.0,11.0,11.0,21.0,7.0,10.0,2.0,9.0,10.0,15.0,4.0,2.0,9.0,6.0,27.0,21.0
1 Season,,BRK,NBA,32:23,7.0,17.0,2.0,5.0,7.0,13.0,5.0,5.0,6.0,10.0,12.0,10.0,5.0,2.0,5.0,6.0,14.0,19.0
1 Season,,CHO,NBA,37:17,8.0,16.0,2.0,6.0,7.0,14.0,5.0,6.0,2.0,7.0,9.0,11.0,6.0,3.0,4.0,5.0,18.0,18.3
1 Season,,POR,NBA,41:54,7.0,14.0,1.0,3.0,7.0,11.0,6.0,8.0,3.0,5.0,7.0,11.0,6.0,2.0,7.0,5.0,21.0,20.4
1 Season,,DET,NBA,27:09,7.0,13.0,2.0,5.0,5.0,9.0,3.0,4.0,2.0,10.0,12.0,11.0,3.0,3.0,4.0,5.0,17.0,16.2
