Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,21,SAS,NBA,PF,29.0,0.0,145.0,4.7,14.4,0.328,0.0,0.5,0.0,4.7,13.9,0.339,0.328,3.2,4.2,0.765,2.2,6.7,8.9,3.2,1.5,0.5,3.7,3.5,12.7,
2019-20,22,SAS,NBA,C,18.0,0.0,105.0,8.2,14.4,0.571,0.0,0.7,0.0,8.2,13.7,0.6,0.571,3.4,4.5,0.769,4.1,7.2,11.3,3.4,1.0,2.1,3.4,2.4,19.9,
2020-21,23,SAC,NBA,C,36.0,6.0,488.0,6.7,13.2,0.508,1.0,2.7,0.351,5.8,10.5,0.549,0.545,2.3,3.2,0.721,2.3,6.0,8.3,2.1,1.0,1.3,2.1,4.4,16.7,
2021-22,24,SAC,NBA,C,60.0,20.0,1279.0,5.7,12.6,0.452,1.6,5.2,0.306,4.1,7.4,0.555,0.516,2.0,2.6,0.78,1.0,8.5,9.4,1.7,1.4,0.9,1.7,2.6,15.0,
2022-23,25,SAC,NBA,PF,66.0,0.0,689.0,6.7,11.4,0.589,0.5,2.0,0.237,6.3,9.5,0.663,0.61,2.8,3.8,0.74,2.5,7.9,10.3,2.1,1.1,1.1,1.7,4.2,16.8,
2023-24,26,2TM,NBA,C,51.0,12.0,859.0,5.2,10.2,0.504,1.2,3.9,0.298,4.0,6.3,0.633,0.561,2.4,2.7,0.906,1.7,6.4,8.1,1.9,1.8,0.7,2.2,3.0,13.9,
2023-24,26,PHO,NBA,C,37.0,5.0,448.0,5.3,10.4,0.508,1.2,4.1,0.294,4.1,6.3,0.646,0.565,3.1,3.5,0.884,1.9,6.9,8.8,1.5,1.5,0.7,2.2,3.1,14.9,
2023-24,26,DET,NBA,C,14.0,7.0,411.0,5.0,10.0,0.5,1.1,3.8,0.302,3.9,6.2,0.62,0.557,1.8,1.8,0.952,1.5,5.9,7.4,2.4,2.1,0.6,2.2,2.8,12.9,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,260.0,38.0,3565.0,5.9,12.0,0.495,1.1,3.6,0.298,4.9,8.4,0.579,0.539,2.4,3.0,0.787,1.8,7.4,9.2,2.0,1.4,1.0,2.0,3.3,15.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,162.0,26.0,2456.0,6.2,12.4,0.499,1.2,3.8,0.303,5.0,8.6,0.587,0.546,2.3,3.0,0.754,1.6,7.8,9.5,1.9,1.3,1.0,1.8,3.4,15.8,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,47.0,0.0,250.0,6.2,14.4,0.43,0.0,0.6,0.0,6.2,13.8,0.448,0.43,3.3,4.3,0.767,3.0,6.9,9.9,3.3,1.3,1.2,3.6,3.0,15.7,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,37.0,5.0,448.0,5.3,10.4,0.508,1.2,4.1,0.294,4.1,6.3,0.646,0.565,3.1,3.5,0.884,1.9,6.9,8.8,1.5,1.5,0.7,2.2,3.1,14.9,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,14.0,7.0,411.0,5.0,10.0,0.5,1.1,3.8,0.302,3.9,6.2,0.62,0.557,1.8,1.8,0.952,1.5,5.9,7.4,2.4,2.1,0.6,2.2,2.8,12.9,
