"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,22,PHO,NBA,PF,3.0,0.0,13.0,0.333,0.333,,0.333,1.0,0.515,0.667,0.0,72.0,68.0,,67.0,132.0,95.0,222.0,0.0,
2010-11,23,ORL,NBA,SF,1.0,0.0,6.0,0.333,0.333,,0.333,,0.333,0.0,0.0,73.0,68.0,,67.0,,62.0,0.0,0.0,
2011-12,24,ORL,NBA,PF,5.0,0.0,88.0,0.444,0.444,,0.444,0.571,0.474,0.389,0.0,99.0,93.0,,91.0,76.0,90.0,141.0,0.0,
2012-13,25,LAL,NBA,PF,4.0,1.0,82.0,0.368,0.467,0.0,0.368,,0.368,0.0,0.211,81.0,97.0,0.0,74.0,,69.0,0.0,87.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,27,BRK,NBA,PF,2.0,0.0,13.0,0.2,0.0,0.667,0.3,,0.3,0.0,0.3,45.0,0.0,190.0,60.0,,56.0,0.0,112.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,15.0,1.0,202.0,0.358,0.37,0.286,0.377,0.667,0.404,0.17,0.132,79.0,77.0,82.0,77.0,88.0,76.0,60.0,52.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,6.0,0.0,94.0,0.429,0.429,,0.429,0.571,0.457,0.333,0.0,94.0,90.0,,88.0,76.0,86.0,121.0,0.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,4.0,1.0,82.0,0.368,0.467,0.0,0.368,,0.368,0.0,0.211,81.0,97.0,0.0,74.0,,69.0,0.0,87.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,3.0,0.0,13.0,0.333,0.333,,0.333,1.0,0.515,0.667,0.0,72.0,68.0,,67.0,132.0,95.0,222.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,2.0,0.0,13.0,0.2,0.0,0.667,0.3,,0.3,0.0,0.3,45.0,0.0,190.0,60.0,,56.0,0.0,112.0,
