Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2024-25,23,LAL,NBA,SF,2,0,4,26.3,65.7,0.4,13.1,52.6,0.25,13.1,13.1,1.0,0.5,0.0,0.0,26.3,13.1,39.4,0.0,0.0,0.0,0.0,0.0,65.7,116,116,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,4,26.3,65.7,0.4,13.1,52.6,0.25,13.1,13.1,1.0,0.5,0.0,0.0,26.3,13.1,39.4,0.0,0.0,0.0,0.0,0.0,65.7,116,116,
