Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,19,OKC,NBA,PF,61.0,9.0,1130.0,125.0,317.0,0.394,49.0,141.0,0.348,76.0,176.0,0.432,0.472,43.0,62.0,0.694,30.0,216.0,246.0,41.0,23.0,41.0,45.0,55.0,342.0,0.0,
2020-21,20,OKC,NBA,PF,55.0,55.0,1714.0,273.0,690.0,0.396,83.0,286.0,0.29,190.0,404.0,0.47,0.456,125.0,178.0,0.702,51.0,345.0,396.0,99.0,29.0,25.0,122.0,60.0,754.0,0.0,
2021-22,21,OKC,NBA,PF,69.0,53.0,1924.0,274.0,649.0,0.422,80.0,269.0,0.297,194.0,380.0,0.511,0.484,117.0,170.0,0.688,71.0,365.0,436.0,97.0,58.0,70.0,90.0,68.0,745.0,0.0,
2022-23,22,2TM,NBA,C,43.0,1.0,616.0,83.0,183.0,0.454,20.0,53.0,0.377,63.0,130.0,0.485,0.508,38.0,70.0,0.543,34.0,104.0,138.0,38.0,22.0,34.0,27.0,44.0,224.0,0.0,
2022-23,22,OKC,NBA,C,36.0,1.0,555.0,71.0,158.0,0.449,18.0,45.0,0.4,53.0,113.0,0.469,0.506,36.0,65.0,0.554,29.0,93.0,122.0,32.0,19.0,29.0,22.0,35.0,196.0,0.0,
2022-23,22,PHO,NBA,C,7.0,0.0,61.0,12.0,25.0,0.48,2.0,8.0,0.25,10.0,17.0,0.588,0.52,2.0,5.0,0.4,5.0,11.0,16.0,6.0,3.0,5.0,5.0,9.0,28.0,0.0,
2023-24,23,2TM,NBA,PF,9.0,0.0,152.0,18.0,30.0,0.6,2.0,8.0,0.25,16.0,22.0,0.727,0.633,10.0,12.0,0.833,8.0,20.0,28.0,7.0,6.0,7.0,8.0,3.0,48.0,0.0,
2023-24,23,PHI,NBA,PF,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
2023-24,23,UTA,NBA,PF,6.0,0.0,142.0,18.0,29.0,0.621,2.0,8.0,0.25,16.0,21.0,0.762,0.655,10.0,12.0,0.833,8.0,19.0,27.0,5.0,6.0,7.0,7.0,3.0,48.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,237.0,118.0,5536.0,773.0,1869.0,0.414,234.0,757.0,0.309,539.0,1112.0,0.485,0.476,333.0,492.0,0.677,194.0,1050.0,1244.0,282.0,138.0,177.0,292.0,230.0,2113.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,41.0,1915.0,267.0,647.0,0.414,81.0,262.0,0.309,186.0,385.0,0.485,0.476,115.0,170.0,0.677,67.0,363.0,430.0,98.0,48.0,61.0,101.0,80.0,731.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),,221.0,118.0,5323.0,743.0,1814.0,0.41,230.0,741.0,0.31,513.0,1073.0,0.478,0.473,321.0,475.0,0.676,181.0,1019.0,1200.0,269.0,129.0,165.0,279.0,218.0,2037.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,7.0,0.0,61.0,12.0,25.0,0.48,2.0,8.0,0.25,10.0,17.0,0.588,0.52,2.0,5.0,0.4,5.0,11.0,16.0,6.0,3.0,5.0,5.0,9.0,28.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,6.0,0.0,142.0,18.0,29.0,0.621,2.0,8.0,0.25,16.0,21.0,0.762,0.655,10.0,12.0,0.833,8.0,19.0,27.0,5.0,6.0,7.0,7.0,3.0,48.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
