Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2018-19,25,UTA,NBA,PF,5.0,0.0,55.0,9.0,22.0,0.409,4.0,13.0,0.308,5.0,9.0,0.556,0.5,0.0,0.0,,0.0,14.0,14.0,5.0,1.0,1.0,2.0,5.0,22.0,0.0,
2019-20,26,UTA,NBA,PF,7.0,0.0,114.0,22.0,44.0,0.5,12.0,29.0,0.414,10.0,15.0,0.667,0.636,2.0,2.0,1.0,4.0,11.0,15.0,4.0,0.0,1.0,2.0,9.0,58.0,0.0,
2020-21,27,UTA,NBA,PF,11.0,0.0,129.0,11.0,39.0,0.282,9.0,30.0,0.3,2.0,9.0,0.222,0.397,4.0,4.0,1.0,2.0,17.0,19.0,8.0,0.0,1.0,8.0,19.0,35.0,0.0,
2021-22,28,PHI,NBA,PF,12.0,0.0,198.0,20.0,48.0,0.417,16.0,43.0,0.372,4.0,5.0,0.8,0.583,2.0,2.0,1.0,4.0,14.0,18.0,11.0,3.0,0.0,7.0,30.0,58.0,0.0,
2022-23,29,PHI,NBA,PF,11.0,0.0,157.0,18.0,36.0,0.5,12.0,26.0,0.462,6.0,10.0,0.6,0.667,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,2.0,5.0,16.0,48.0,0.0,
2023-24,30,CLE,NBA,PF,10.0,0.0,121.0,9.0,41.0,0.22,3.0,23.0,0.13,6.0,18.0,0.333,0.256,7.0,8.0,0.875,3.0,9.0,12.0,4.0,4.0,2.0,7.0,18.0,28.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,56.0,0.0,774.0,89.0,230.0,0.387,56.0,164.0,0.341,33.0,66.0,0.5,0.509,15.0,16.0,0.938,13.0,69.0,82.0,34.0,8.0,7.0,31.0,97.0,249.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,1133.0,130.0,337.0,0.387,82.0,240.0,0.341,48.0,97.0,0.5,0.509,22.0,23.0,0.938,19.0,101.0,120.0,50.0,12.0,10.0,45.0,142.0,365.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),,23.0,0.0,298.0,42.0,105.0,0.4,25.0,72.0,0.347,17.0,33.0,0.515,0.519,6.0,6.0,1.0,6.0,42.0,48.0,17.0,1.0,3.0,12.0,33.0,115.0,0.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,23.0,0.0,355.0,38.0,84.0,0.452,28.0,69.0,0.406,10.0,15.0,0.667,0.619,2.0,2.0,1.0,4.0,18.0,22.0,13.0,3.0,2.0,12.0,46.0,106.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,10.0,0.0,121.0,9.0,41.0,0.22,3.0,23.0,0.13,6.0,18.0,0.333,0.256,7.0,8.0,0.875,3.0,9.0,12.0,4.0,4.0,2.0,7.0,18.0,28.0,0.0,
